dataset,client_id,matrix_type,neighbor_type,mean_js_to_global
NSLKDD,21,random,topn,0.44434134297237887
NSLKDD,21,random,random_n,0.6029564787313911
NSLKDD,22,random,topn,0.5010039468422248
NSLKDD,22,random,random_n,0.4853248819250127
NSLKDD,23,random,topn,0.6586493998632245
NSLKDD,23,random,random_n,0.5924384781262613
NSLKDD,24,random,topn,0.5163771885790303
NSLKDD,24,random,random_n,0.5223539810303276
NSLKDD,25,random,topn,0.5427558043048093
NSLKDD,25,random,random_n,0.44457439695948425
NSLKDD,26,random,topn,0.44170971816302146
NSLKDD,26,random,random_n,0.642878610567807
NSLKDD,27,random,topn,0.5013701168664744
NSLKDD,27,random,random_n,0.6360860556236152
NSLKDD,28,random,topn,0.5993052565584626
NSLKDD,28,random,random_n,0.6360860556236152
NSLKDD,29,random,topn,0.4351395899097858
NSLKDD,29,random,random_n,0.5275052538998428
NSLKDD,30,random,topn,0.4746916373335945
NSLKDD,30,random,random_n,0.5263152056070884
NSLKDD,31,random,topn,0.5510773026408605
NSLKDD,31,random,random_n,0.6904019002009524
NSLKDD,32,random,topn,0.38534681794003806
NSLKDD,32,random,random_n,0.6104035702466265
NSLKDD,33,random,topn,0.49639685022804464
NSLKDD,33,random,random_n,0.5734564227967914
NSLKDD,34,random,topn,0.6353424263802948
NSLKDD,34,random,random_n,0.427894709577322
NSLKDD,35,random,topn,0.4855710412417713
NSLKDD,35,random,random_n,0.45132347827000013
NSLKDD,36,random,topn,0.4605358567401588
NSLKDD,36,random,random_n,0.4828198941648309
NSLKDD,37,random,topn,0.46931023269756783
NSLKDD,37,random,random_n,0.4439158679074972
NSLKDD,38,random,topn,0.3934798832126812
NSLKDD,38,random,random_n,0.446467440746642
NSLKDD,39,random,topn,0.432275305613193
NSLKDD,39,random,random_n,0.4500531399317851
NSLKDD,40,random,topn,0.5474888247054657
NSLKDD,40,random,random_n,0.48094789678726063
NSLKDD,41,random,topn,0.52701863251885
NSLKDD,41,random,random_n,0.4259748027412942
NSLKDD,42,random,topn,0.4192631212880407
NSLKDD,42,random,random_n,0.48912651943891183
NSLKDD,43,random,topn,0.5338627584561547
NSLKDD,43,random,random_n,0.5592073436414889
NSLKDD,44,random,topn,0.5124180085582198
NSLKDD,44,random,random_n,0.6052617973890747
NSLKDD,45,random,topn,0.617850151073225
NSLKDD,45,random,random_n,0.5315589174145483
NSLKDD,46,random,topn,0.5053084527306355
NSLKDD,46,random,random_n,0.48755452572622904
NSLKDD,47,random,topn,0.7746483661790157
NSLKDD,47,random,random_n,0.4990316365055216
NSLKDD,48,random,topn,0.4349209641075215
NSLKDD,48,random,random_n,0.44515120026725047
NSLKDD,49,random,topn,0.5762559127546844
NSLKDD,49,random,random_n,0.5080256432530139
NSLKDD,0,label_affinity,topn,0.6487083244773784
NSLKDD,0,label_affinity,random_n,0.37446689796422133
NSLKDD,1,label_affinity,topn,0.5276596700087156
NSLKDD,1,label_affinity,random_n,0.4930880757241967
NSLKDD,2,label_affinity,topn,0.6766849441043247
NSLKDD,2,label_affinity,random_n,0.5859127362266302
NSLKDD,3,label_affinity,topn,0.3850748086973717
NSLKDD,3,label_affinity,random_n,0.5523180531499221
NSLKDD,4,label_affinity,topn,0.6135721433221356
NSLKDD,4,label_affinity,random_n,0.42582213464626667
NSLKDD,5,label_affinity,topn,0.6321643396891651
NSLKDD,5,label_affinity,random_n,0.4727057594850508
NSLKDD,6,label_affinity,topn,0.643707836430972
NSLKDD,6,label_affinity,random_n,0.5571271480084022
NSLKDD,7,label_affinity,topn,0.6235132187079816
NSLKDD,7,label_affinity,random_n,0.32825893487922303
NSLKDD,8,label_affinity,topn,0.762776290918719
NSLKDD,8,label_affinity,random_n,0.4016861693360034
NSLKDD,9,label_affinity,topn,0.51740763378556
NSLKDD,9,label_affinity,random_n,0.5297611178208239
NSLKDD,10,label_affinity,topn,0.6487083244773784
NSLKDD,10,label_affinity,random_n,0.5102840773272487
NSLKDD,11,label_affinity,topn,0.5571622461426439
NSLKDD,11,label_affinity,random_n,0.41309564219109873
NSLKDD,12,label_affinity,topn,0.5656296104172789
NSLKDD,12,label_affinity,random_n,0.5733729854169753
NSLKDD,13,label_affinity,topn,0.476801264366378
NSLKDD,13,label_affinity,random_n,0.6727730751138026
NSLKDD,14,label_affinity,topn,0.5926727395332624
NSLKDD,14,label_affinity,random_n,0.5517609862549387
NSLKDD,15,label_affinity,topn,0.6447786434886239
NSLKDD,15,label_affinity,random_n,0.5596174780889903
NSLKDD,16,label_affinity,topn,0.4538437821680315
NSLKDD,16,label_affinity,random_n,0.44155380141068895
NSLKDD,17,label_affinity,topn,0.49803957394640025
NSLKDD,17,label_affinity,random_n,0.5839514215025919
NSLKDD,18,label_affinity,topn,0.39836643387448606
NSLKDD,18,label_affinity,random_n,0.5017466621895027
NSLKDD,19,label_affinity,topn,0.5432880126276419
NSLKDD,19,label_affinity,random_n,0.45132678888197786
NSLKDD,20,label_affinity,topn,0.6256444795000285
NSLKDD,20,label_affinity,random_n,0.48349524087059575
NSLKDD,21,label_affinity,topn,0.5029931422809838
NSLKDD,21,label_affinity,random_n,0.5738706289592836
NSLKDD,22,label_affinity,topn,0.3999748644614019
NSLKDD,22,label_affinity,random_n,0.47886820421974535
NSLKDD,23,label_affinity,topn,0.5581532898556064
NSLKDD,23,label_affinity,random_n,0.5789654333175941
NSLKDD,24,label_affinity,topn,0.6586493998632245
NSLKDD,24,label_affinity,random_n,0.5211503181059562
NSLKDD,25,label_affinity,topn,0.4067221392425268
NSLKDD,25,label_affinity,random_n,0.5888973220064816
NSLKDD,26,label_affinity,topn,0.553229088013488
NSLKDD,26,label_affinity,random_n,0.5987921104771476
NSLKDD,27,label_affinity,topn,0.42582213464626667
NSLKDD,27,label_affinity,random_n,0.5843028908977006
NSLKDD,28,label_affinity,topn,0.6186224536307307
NSLKDD,28,label_affinity,random_n,0.48542522176499886
NSLKDD,29,label_affinity,topn,0.6231389064726061
NSLKDD,29,label_affinity,random_n,0.6527451019177699
NSLKDD,30,label_affinity,topn,0.6487083244773784
NSLKDD,30,label_affinity,random_n,0.560512715962208
NSLKDD,31,label_affinity,topn,0.42765880073715096
NSLKDD,31,label_affinity,random_n,0.6487083244773784
NSLKDD,32,label_affinity,topn,0.42923786459602287
NSLKDD,32,label_affinity,random_n,0.5610258620435229
NSLKDD,33,label_affinity,topn,0.3927180930399297
NSLKDD,33,label_affinity,random_n,0.5247646612305694
NSLKDD,34,label_affinity,topn,0.4233704382508274
NSLKDD,34,label_affinity,random_n,0.5373765671794669
NSLKDD,35,label_affinity,topn,0.4915337333667667
NSLKDD,35,label_affinity,random_n,0.50151161724238
NSLKDD,36,label_affinity,topn,0.4661652436291775
NSLKDD,36,label_affinity,random_n,0.45788246335828564
NSLKDD,37,label_affinity,topn,0.5471926607938621
NSLKDD,37,label_affinity,random_n,0.639224669673936
NSLKDD,38,label_affinity,topn,0.4192725774559678
NSLKDD,38,label_affinity,random_n,0.5340666318310152
NSLKDD,39,label_affinity,topn,0.6746311109055348
NSLKDD,39,label_affinity,random_n,0.5784722364484565
NSLKDD,40,label_affinity,topn,0.48921242835559964
NSLKDD,40,label_affinity,random_n,0.6060270497003041
NSLKDD,41,label_affinity,topn,0.4745926365777618
NSLKDD,41,label_affinity,random_n,0.5000256082570763
NSLKDD,42,label_affinity,topn,0.5888983909946175
NSLKDD,42,label_affinity,random_n,0.5880027253173632
NSLKDD,43,label_affinity,topn,0.44574921424943725
NSLKDD,43,label_affinity,random_n,0.4254348429737858
NSLKDD,44,label_affinity,topn,0.5549946744373521
NSLKDD,44,label_affinity,random_n,0.6758460232678213
NSLKDD,45,label_affinity,topn,0.5029564348884601
NSLKDD,45,label_affinity,random_n,0.5838810317361859
NSLKDD,46,label_affinity,topn,0.42714396351081496
NSLKDD,46,label_affinity,random_n,0.583214318170329
NSLKDD,47,label_affinity,topn,0.44865206366497395
NSLKDD,47,label_affinity,random_n,0.4972089266176911
NSLKDD,48,label_affinity,topn,0.37187880805965073
NSLKDD,48,label_affinity,random_n,0.46970035547462685
NSLKDD,49,label_affinity,topn,0.6333759526750197
NSLKDD,49,label_affinity,random_n,0.419789339821859
NSLKDD,0,random,topn,0.5537078653576576
NSLKDD,0,random,random_n,0.3003005957207072
NSLKDD,1,random,topn,0.59554674661244
NSLKDD,1,random,random_n,0.3997535762865376
NSLKDD,2,random,topn,0.46284302551801276
NSLKDD,2,random,random_n,0.6070261499307753
NSLKDD,3,random,topn,0.5711494385814113
NSLKDD,3,random,random_n,0.4367747817222735
NSLKDD,4,random,topn,0.4594513322507372
NSLKDD,4,random,random_n,0.49012562838491996
NSLKDD,5,random,topn,0.6786773730592571
NSLKDD,5,random,random_n,0.5072407966088331
NSLKDD,6,random,topn,0.43550728260505295
NSLKDD,6,random,random_n,0.5213036798413464
NSLKDD,7,random,topn,0.5986215831590556
NSLKDD,7,random,random_n,0.44295600738720126
NSLKDD,8,random,topn,0.557162246142644
NSLKDD,8,random,random_n,0.5029352825986418
NSLKDD,9,random,topn,0.4326986467681717
NSLKDD,9,random,random_n,0.48518617983201734
NSLKDD,10,random,topn,0.5585575605538603
NSLKDD,10,random,random_n,0.4996749483687443
NSLKDD,11,random,topn,0.4512062488296733
NSLKDD,11,random,random_n,0.5439596631414639
NSLKDD,12,random,topn,0.5698280383401721
NSLKDD,12,random,random_n,0.5693586538934797
NSLKDD,13,random,topn,0.49944458405030256
NSLKDD,13,random,random_n,0.4468863930696518
NSLKDD,14,random,topn,0.5912027714932563
NSLKDD,14,random,random_n,0.682250800921977
NSLKDD,15,random,topn,0.5048548367015326
NSLKDD,15,random,random_n,0.4543407937085148
NSLKDD,16,random,topn,0.38279517272560953
NSLKDD,16,random,random_n,0.47432565335137616
NSLKDD,17,random,topn,0.5717464802622265
NSLKDD,17,random,random_n,0.5290584615603336
NSLKDD,18,random,topn,0.5231360732920859
NSLKDD,18,random,random_n,0.5044358843785229
NSLKDD,19,random,topn,0.5851604101425308
NSLKDD,19,random,random_n,0.5477271353094453
NSLKDD,20,random,topn,0.4924496609053624
NSLKDD,20,random,random_n,0.4553295700524065
NSLKDD,21,random,topn,0.44434134297237887
NSLKDD,21,random,random_n,0.48260280635817526
NSLKDD,22,random,topn,0.5010039468422248
NSLKDD,22,random,random_n,0.4543786395860618
NSLKDD,23,random,topn,0.6586493998632245
NSLKDD,23,random,random_n,0.4400172941992245
NSLKDD,24,random,topn,0.5163771885790303
NSLKDD,24,random,random_n,0.5523180531499221
NSLKDD,25,random,topn,0.5427558043048093
NSLKDD,25,random,random_n,0.6283875681852505
NSLKDD,26,random,topn,0.44170971816302146
NSLKDD,26,random,random_n,0.5214336740163683
NSLKDD,27,random,topn,0.5013701168664744
NSLKDD,27,random,random_n,0.47289520435494575
NSLKDD,28,random,topn,0.5993052565584626
NSLKDD,28,random,random_n,0.48905170854842583
NSLKDD,29,random,topn,0.4351395899097858
NSLKDD,29,random,random_n,0.5014528558123547
NSLKDD,30,random,topn,0.4746916373335945
NSLKDD,30,random,random_n,0.5615484779634409
NSLKDD,31,random,topn,0.5510773026408605
NSLKDD,31,random,random_n,0.4616204397193708
NSLKDD,32,random,topn,0.38534681794003806
NSLKDD,32,random,random_n,0.3974529152269393
NSLKDD,33,random,topn,0.49639685022804464
NSLKDD,33,random,random_n,0.4187719249676065
NSLKDD,34,random,topn,0.6353424263802948
NSLKDD,34,random,random_n,0.484586633748289
NSLKDD,35,random,topn,0.4855710412417713
NSLKDD,35,random,random_n,0.46216728922640415
NSLKDD,36,random,topn,0.4605358567401588
NSLKDD,36,random,random_n,0.5587711328565778
NSLKDD,37,random,topn,0.46931023269756783
NSLKDD,37,random,random_n,0.46092872573723387
NSLKDD,38,random,topn,0.3934798832126812
NSLKDD,38,random,random_n,0.5248487189843096
NSLKDD,39,random,topn,0.432275305613193
NSLKDD,39,random,random_n,0.4139315258773895
NSLKDD,40,random,topn,0.5474888247054657
NSLKDD,40,random,random_n,0.43263001452811417
NSLKDD,41,random,topn,0.52701863251885
NSLKDD,41,random,random_n,0.5652751651452431
NSLKDD,42,random,topn,0.4192631212880407
NSLKDD,42,random,random_n,0.6804608248151062
NSLKDD,43,random,topn,0.5338627584561547
NSLKDD,43,random,random_n,0.5396286672247648
NSLKDD,44,random,topn,0.5124180085582198
NSLKDD,44,random,random_n,0.4296526651105257
NSLKDD,45,random,topn,0.617850151073225
NSLKDD,45,random,random_n,0.5228560260023651
NSLKDD,46,random,topn,0.5053084527306355
NSLKDD,46,random,random_n,0.38324512503297065
NSLKDD,47,random,topn,0.7746483661790157
NSLKDD,47,random,random_n,0.4233898805358449
NSLKDD,48,random,topn,0.4349209641075215
NSLKDD,48,random,random_n,0.5946558772422516
NSLKDD,49,random,topn,0.5762559127546844
NSLKDD,49,random,random_n,0.5849815883512158
NSLKDD,0,label_affinity,topn,0.6487083244773784
NSLKDD,0,label_affinity,random_n,0.4816737726312157
NSLKDD,1,label_affinity,topn,0.5276596700087156
NSLKDD,1,label_affinity,random_n,0.5130663616254666
NSLKDD,2,label_affinity,topn,0.6766849441043247
NSLKDD,2,label_affinity,random_n,0.44742257721498807
NSLKDD,3,label_affinity,topn,0.3850748086973717
NSLKDD,3,label_affinity,random_n,0.6139268522370567
NSLKDD,4,label_affinity,topn,0.6135721433221356
NSLKDD,4,label_affinity,random_n,0.5093030942754899
NSLKDD,5,label_affinity,topn,0.6321643396891651
NSLKDD,5,label_affinity,random_n,0.3745984518125946
NSLKDD,6,label_affinity,topn,0.643707836430972
NSLKDD,6,label_affinity,random_n,0.3876204179446316
NSLKDD,7,label_affinity,topn,0.6235132187079816
NSLKDD,7,label_affinity,random_n,0.5019617808781235
NSLKDD,8,label_affinity,topn,0.762776290918719
NSLKDD,8,label_affinity,random_n,0.4181870727281513
NSLKDD,9,label_affinity,topn,0.51740763378556
NSLKDD,9,label_affinity,random_n,0.6547506858281037
NSLKDD,10,label_affinity,topn,0.6487083244773784
NSLKDD,10,label_affinity,random_n,0.5970022548832413
NSLKDD,11,label_affinity,topn,0.5571622461426439
NSLKDD,11,label_affinity,random_n,0.48901801410738993
NSLKDD,12,label_affinity,topn,0.5656296104172789
NSLKDD,12,label_affinity,random_n,0.6129742904428418
NSLKDD,13,label_affinity,topn,0.476801264366378
NSLKDD,13,label_affinity,random_n,0.5071437054077236
NSLKDD,14,label_affinity,topn,0.5926727395332624
NSLKDD,14,label_affinity,random_n,0.4511740465426583
NSLKDD,15,label_affinity,topn,0.6447786434886239
NSLKDD,15,label_affinity,random_n,0.45787728179608894
NSLKDD,16,label_affinity,topn,0.4538437821680315
NSLKDD,16,label_affinity,random_n,0.742895865841288
NSLKDD,17,label_affinity,topn,0.49803957394640025
NSLKDD,17,label_affinity,random_n,0.4222371390262374
NSLKDD,18,label_affinity,topn,0.39836643387448606
NSLKDD,18,label_affinity,random_n,0.5214336740163683
NSLKDD,19,label_affinity,topn,0.5432880126276419
NSLKDD,19,label_affinity,random_n,0.5760500022595921
NSLKDD,20,label_affinity,topn,0.6256444795000285
NSLKDD,20,label_affinity,random_n,0.4390828139094256
NSLKDD,21,label_affinity,topn,0.5029931422809838
NSLKDD,21,label_affinity,random_n,0.5596174780889903
NSLKDD,22,label_affinity,topn,0.3999748644614019
NSLKDD,22,label_affinity,random_n,0.5887747286118684
NSLKDD,23,label_affinity,topn,0.5581532898556064
NSLKDD,23,label_affinity,random_n,0.41283370751721193
NSLKDD,24,label_affinity,topn,0.6586493998632245
NSLKDD,24,label_affinity,random_n,0.7373544210325482
NSLKDD,25,label_affinity,topn,0.4067221392425268
NSLKDD,25,label_affinity,random_n,0.5722446776904536
NSLKDD,26,label_affinity,topn,0.553229088013488
NSLKDD,26,label_affinity,random_n,0.6507741326603803
NSLKDD,27,label_affinity,topn,0.42582213464626667
NSLKDD,27,label_affinity,random_n,0.5484193391148015
NSLKDD,28,label_affinity,topn,0.6186224536307307
NSLKDD,28,label_affinity,random_n,0.4446958298425649
NSLKDD,29,label_affinity,topn,0.6231389064726061
NSLKDD,29,label_affinity,random_n,0.5764044559233447
NSLKDD,30,label_affinity,topn,0.6487083244773784
NSLKDD,30,label_affinity,random_n,0.6077424294125643
NSLKDD,31,label_affinity,topn,0.42765880073715096
NSLKDD,31,label_affinity,random_n,0.5686987464399685
NSLKDD,32,label_affinity,topn,0.42923786459602287
NSLKDD,32,label_affinity,random_n,0.6668052977989604
NSLKDD,33,label_affinity,topn,0.3927180930399297
NSLKDD,33,label_affinity,random_n,0.5134386251715803
NSLKDD,34,label_affinity,topn,0.4233704382508274
NSLKDD,34,label_affinity,random_n,0.5748750995147832
NSLKDD,35,label_affinity,topn,0.4915337333667667
NSLKDD,35,label_affinity,random_n,0.5507291655299854
NSLKDD,36,label_affinity,topn,0.4661652436291775
NSLKDD,36,label_affinity,random_n,0.6507741326603803
NSLKDD,37,label_affinity,topn,0.5471926607938621
NSLKDD,37,label_affinity,random_n,0.5465760067551947
NSLKDD,38,label_affinity,topn,0.4192725774559678
NSLKDD,38,label_affinity,random_n,0.49808456786716787
NSLKDD,39,label_affinity,topn,0.6746311109055348
NSLKDD,39,label_affinity,random_n,0.43740081424793936
NSLKDD,40,label_affinity,topn,0.48921242835559964
NSLKDD,40,label_affinity,random_n,0.3780986320371442
NSLKDD,41,label_affinity,topn,0.4745926365777618
NSLKDD,41,label_affinity,random_n,0.532156452903107
NSLKDD,42,label_affinity,topn,0.5888983909946175
NSLKDD,42,label_affinity,random_n,0.6013854521915492
NSLKDD,43,label_affinity,topn,0.44574921424943725
NSLKDD,43,label_affinity,random_n,0.5599825045255701
NSLKDD,44,label_affinity,topn,0.5549946744373521
NSLKDD,44,label_affinity,random_n,0.46626018180411816
NSLKDD,45,label_affinity,topn,0.5029564348884601
NSLKDD,45,label_affinity,random_n,0.4445649974346981
NSLKDD,46,label_affinity,topn,0.42714396351081496
NSLKDD,46,label_affinity,random_n,0.6186224536307307
NSLKDD,47,label_affinity,topn,0.44865206366497395
NSLKDD,47,label_affinity,random_n,0.454184763814028
NSLKDD,48,label_affinity,topn,0.37187880805965073
NSLKDD,48,label_affinity,random_n,0.4505828333193051
NSLKDD,49,label_affinity,topn,0.6333759526750197
NSLKDD,49,label_affinity,random_n,0.46786644680128586
NSLKDD,0,random,topn,0.5537078653576576
NSLKDD,0,random,random_n,0.43215718475303905
NSLKDD,1,random,topn,0.59554674661244
NSLKDD,1,random,random_n,0.5561832847377982
NSLKDD,2,random,topn,0.46284302551801276
NSLKDD,2,random,random_n,0.4856313299266312
NSLKDD,3,random,topn,0.5711494385814113
NSLKDD,3,random,random_n,0.572987394556125
NSLKDD,4,random,topn,0.4594513322507372
NSLKDD,4,random,random_n,0.691114983034768
NSLKDD,5,random,topn,0.6786773730592571
NSLKDD,5,random,random_n,0.5463810850114644
NSLKDD,6,random,topn,0.43550728260505295
NSLKDD,6,random,random_n,0.5236073845778878
NSLKDD,7,random,topn,0.5986215831590556
NSLKDD,7,random,random_n,0.5044358843785229
NSLKDD,8,random,topn,0.557162246142644
NSLKDD,8,random,random_n,0.5224431211349585
NSLKDD,9,random,topn,0.4326986467681717
NSLKDD,9,random,random_n,0.5335897895389164
NSLKDD,10,random,topn,0.5585575605538603
NSLKDD,10,random,random_n,0.5032772036662441
NSLKDD,11,random,topn,0.4512062488296733
NSLKDD,11,random,random_n,0.5347902005588377
NSLKDD,12,random,topn,0.5698280383401721
NSLKDD,12,random,random_n,0.49129561913583514
NSLKDD,13,random,topn,0.49944458405030256
NSLKDD,13,random,random_n,0.5695320675236046
NSLKDD,14,random,topn,0.5912027714932563
NSLKDD,14,random,random_n,0.543665488467247
NSLKDD,15,random,topn,0.5048548367015326
NSLKDD,15,random,random_n,0.45676243162156394
NSLKDD,16,random,topn,0.38279517272560953
NSLKDD,16,random,random_n,0.5996042957464255
NSLKDD,17,random,topn,0.5717464802622265
NSLKDD,17,random,random_n,0.422660480181216
NSLKDD,18,random,topn,0.5231360732920859
NSLKDD,18,random,random_n,0.4451318120570411
NSLKDD,19,random,topn,0.5851604101425308
NSLKDD,19,random,random_n,0.5014487933662397
NSLKDD,20,random,topn,0.4924496609053624
NSLKDD,20,random,random_n,0.5335871975470907
NSLKDD,21,random,topn,0.44434134297237887
NSLKDD,21,random,random_n,0.4617759882288068
NSLKDD,22,random,topn,0.5010039468422248
NSLKDD,22,random,random_n,0.47809488574416625
NSLKDD,23,random,topn,0.6586493998632245
NSLKDD,23,random,random_n,0.4678348279234146
NSLKDD,24,random,topn,0.5163771885790303
NSLKDD,24,random,random_n,0.6238679276229027
NSLKDD,25,random,topn,0.5427558043048093
NSLKDD,25,random,random_n,0.5942866583390238
NSLKDD,26,random,topn,0.44170971816302146
NSLKDD,26,random,random_n,0.529713157964025
NSLKDD,27,random,topn,0.5013701168664744
NSLKDD,27,random,random_n,0.4061491305278016
NSLKDD,28,random,topn,0.5993052565584626
NSLKDD,28,random,random_n,0.6586240401474123
NSLKDD,29,random,topn,0.4351395899097858
NSLKDD,29,random,random_n,0.49770712404591827
NSLKDD,30,random,topn,0.4746916373335945
NSLKDD,30,random,random_n,0.4390852677113222
NSLKDD,31,random,topn,0.5510773026408605
NSLKDD,31,random,random_n,0.4998414855393382
NSLKDD,32,random,topn,0.38534681794003806
NSLKDD,32,random,random_n,0.5686027795228558
NSLKDD,33,random,topn,0.49639685022804464
NSLKDD,33,random,random_n,0.5973154270402345
NSLKDD,34,random,topn,0.6353424263802948
NSLKDD,34,random,random_n,0.42895619110930966
NSLKDD,35,random,topn,0.4855710412417713
NSLKDD,35,random,random_n,0.42971345958790996
NSLKDD,36,random,topn,0.4605358567401588
NSLKDD,36,random,random_n,0.5276540334299807
NSLKDD,37,random,topn,0.46931023269756783
NSLKDD,37,random,random_n,0.5603200132880551
NSLKDD,38,random,topn,0.3934798832126812
NSLKDD,38,random,random_n,0.5189412166321835
NSLKDD,39,random,topn,0.432275305613193
NSLKDD,39,random,random_n,0.46804393130989164
NSLKDD,40,random,topn,0.5474888247054657
NSLKDD,40,random,random_n,0.5506974030731595
NSLKDD,41,random,topn,0.52701863251885
NSLKDD,41,random,random_n,0.5882016049328213
NSLKDD,42,random,topn,0.4192631212880407
NSLKDD,42,random,random_n,0.5648117329700263
NSLKDD,43,random,topn,0.5338627584561547
NSLKDD,43,random,random_n,0.6993759247024731
NSLKDD,44,random,topn,0.5124180085582198
NSLKDD,44,random,random_n,0.6321081844929652
NSLKDD,45,random,topn,0.617850151073225
NSLKDD,45,random,random_n,0.5656303671111155
NSLKDD,46,random,topn,0.5053084527306355
NSLKDD,46,random,random_n,0.5099666836429223
NSLKDD,47,random,topn,0.7746483661790157
NSLKDD,47,random,random_n,0.4430633790483159
NSLKDD,48,random,topn,0.4349209641075215
NSLKDD,48,random,random_n,0.572987394556125
NSLKDD,49,random,topn,0.5762559127546844
NSLKDD,49,random,random_n,0.57088755709345
NSLKDD,0,label_affinity,topn,0.6487083244773784
NSLKDD,0,label_affinity,random_n,0.427341457312399
NSLKDD,1,label_affinity,topn,0.5276596700087156
NSLKDD,1,label_affinity,random_n,0.5164172624033144
NSLKDD,2,label_affinity,topn,0.6766849441043247
NSLKDD,2,label_affinity,random_n,0.4278870786866616
NSLKDD,3,label_affinity,topn,0.3850748086973717
NSLKDD,3,label_affinity,random_n,0.49829762117597926
NSLKDD,4,label_affinity,topn,0.6135721433221356
NSLKDD,4,label_affinity,random_n,0.5626423425807107
NSLKDD,5,label_affinity,topn,0.6321643396891651
NSLKDD,5,label_affinity,random_n,0.47987159739539226
NSLKDD,6,label_affinity,topn,0.643707836430972
NSLKDD,6,label_affinity,random_n,0.42145954401063723
NSLKDD,7,label_affinity,topn,0.6235132187079816
NSLKDD,7,label_affinity,random_n,0.467737045921433
NSLKDD,8,label_affinity,topn,0.762776290918719
NSLKDD,8,label_affinity,random_n,0.37733954054292346
NSLKDD,9,label_affinity,topn,0.51740763378556
NSLKDD,9,label_affinity,random_n,0.5973453836873547
NSLKDD,10,label_affinity,topn,0.6487083244773784
NSLKDD,10,label_affinity,random_n,0.43630068947527345
NSLKDD,11,label_affinity,topn,0.5571622461426439
NSLKDD,11,label_affinity,random_n,0.5502472146207995
NSLKDD,12,label_affinity,topn,0.5656296104172789
NSLKDD,12,label_affinity,random_n,0.4605358567401588
NSLKDD,13,label_affinity,topn,0.476801264366378
NSLKDD,13,label_affinity,random_n,0.5191650542305143
NSLKDD,14,label_affinity,topn,0.5926727395332624
NSLKDD,14,label_affinity,random_n,0.45980636227161026
NSLKDD,15,label_affinity,topn,0.6447786434886239
NSLKDD,15,label_affinity,random_n,0.45955166653623986
NSLKDD,16,label_affinity,topn,0.4538437821680315
NSLKDD,16,label_affinity,random_n,0.6794972417739359
NSLKDD,17,label_affinity,topn,0.49803957394640025
NSLKDD,17,label_affinity,random_n,0.4717010382650589
NSLKDD,18,label_affinity,topn,0.39836643387448606
NSLKDD,18,label_affinity,random_n,0.5391784787724049
NSLKDD,19,label_affinity,topn,0.5432880126276419
NSLKDD,19,label_affinity,random_n,0.44315449447708666
NSLKDD,20,label_affinity,topn,0.6256444795000285
NSLKDD,20,label_affinity,random_n,0.4950086659575021
NSLKDD,21,label_affinity,topn,0.5029931422809838
NSLKDD,21,label_affinity,random_n,0.45068393321948585
NSLKDD,22,label_affinity,topn,0.3999748644614019
NSLKDD,22,label_affinity,random_n,0.6160327227117702
NSLKDD,23,label_affinity,topn,0.5581532898556064
NSLKDD,23,label_affinity,random_n,0.44870472461338196
NSLKDD,24,label_affinity,topn,0.6586493998632245
NSLKDD,24,label_affinity,random_n,0.5713134299284973
NSLKDD,25,label_affinity,topn,0.4067221392425268
NSLKDD,25,label_affinity,random_n,0.5562279395586516
NSLKDD,26,label_affinity,topn,0.553229088013488
NSLKDD,26,label_affinity,random_n,0.40259528894624985
NSLKDD,27,label_affinity,topn,0.42582213464626667
NSLKDD,27,label_affinity,random_n,0.5431225991770554
NSLKDD,28,label_affinity,topn,0.6186224536307307
NSLKDD,28,label_affinity,random_n,0.44366336209591845
NSLKDD,29,label_affinity,topn,0.6231389064726061
NSLKDD,29,label_affinity,random_n,0.4817728151864508
NSLKDD,30,label_affinity,topn,0.6487083244773784
NSLKDD,30,label_affinity,random_n,0.5170754965075194
NSLKDD,31,label_affinity,topn,0.42765880073715096
NSLKDD,31,label_affinity,random_n,0.5082183134239587
NSLKDD,32,label_affinity,topn,0.42923786459602287
NSLKDD,32,label_affinity,random_n,0.5601319489000917
NSLKDD,33,label_affinity,topn,0.3927180930399297
NSLKDD,33,label_affinity,random_n,0.42872147091539387
NSLKDD,34,label_affinity,topn,0.4233704382508274
NSLKDD,34,label_affinity,random_n,0.5549782036958725
NSLKDD,35,label_affinity,topn,0.4915337333667667
NSLKDD,35,label_affinity,random_n,0.5618518021885769
NSLKDD,36,label_affinity,topn,0.4661652436291775
NSLKDD,36,label_affinity,random_n,0.543163109697231
NSLKDD,37,label_affinity,topn,0.5471926607938621
NSLKDD,37,label_affinity,random_n,0.48447489839419905
NSLKDD,38,label_affinity,topn,0.4192725774559678
NSLKDD,38,label_affinity,random_n,0.5455578248310151
NSLKDD,39,label_affinity,topn,0.6746311109055348
NSLKDD,39,label_affinity,random_n,0.5651809832742131
NSLKDD,40,label_affinity,topn,0.48921242835559964
NSLKDD,40,label_affinity,random_n,0.5888973220064816
NSLKDD,41,label_affinity,topn,0.4745926365777618
NSLKDD,41,label_affinity,random_n,0.4686913009200824
NSLKDD,42,label_affinity,topn,0.5888983909946175
NSLKDD,42,label_affinity,random_n,0.586038721560323
NSLKDD,43,label_affinity,topn,0.44574921424943725
NSLKDD,43,label_affinity,random_n,0.5677873002414161
NSLKDD,44,label_affinity,topn,0.5549946744373521
