dataset,client_id,matrix_type,neighbor_type,mean_js_to_global
UNSW,44,random,topn,0.5888119503003328
UNSW,44,random,random_n,0.5940429209555557
UNSW,45,random,topn,0.6042939766505432
UNSW,45,random,random_n,0.5762246534974768
UNSW,46,random,topn,0.6072575157617147
UNSW,46,random,random_n,0.6090337824460601
UNSW,47,random,topn,0.5110557199199292
UNSW,47,random,random_n,0.5838252010284605
UNSW,48,random,topn,0.6261919164327968
UNSW,48,random,random_n,0.7104078181232015
UNSW,49,random,topn,0.5284323839839046
UNSW,49,random,random_n,0.6185790318998666
UNSW,0,label_affinity,topn,0.657592624462489
UNSW,0,label_affinity,random_n,0.48658028658433716
UNSW,1,label_affinity,topn,0.6085070002271779
UNSW,1,label_affinity,random_n,0.5254984445927849
UNSW,2,label_affinity,topn,0.6818115281826153
UNSW,2,label_affinity,random_n,0.5290323708914121
UNSW,3,label_affinity,topn,0.5747437287067941
UNSW,3,label_affinity,random_n,0.6426612891073341
UNSW,4,label_affinity,topn,0.6283134843038053
UNSW,4,label_affinity,random_n,0.641324641132941
UNSW,5,label_affinity,topn,0.6229047463428884
UNSW,5,label_affinity,random_n,0.5575933547921958
UNSW,6,label_affinity,topn,0.472101289975247
UNSW,6,label_affinity,random_n,0.6061628627930253
UNSW,7,label_affinity,topn,0.5776163909874573
UNSW,7,label_affinity,random_n,0.5773220656734874
UNSW,8,label_affinity,topn,0.47395239673929046
UNSW,8,label_affinity,random_n,0.5738368115170779
UNSW,9,label_affinity,topn,0.5831984385908074
UNSW,9,label_affinity,random_n,0.6185790318998666
UNSW,10,label_affinity,topn,0.436787229289402
UNSW,10,label_affinity,random_n,0.5047175844308284
UNSW,11,label_affinity,topn,0.5504418350768437
UNSW,11,label_affinity,random_n,0.5219624491489961
UNSW,12,label_affinity,topn,0.4784937899127757
UNSW,12,label_affinity,random_n,0.531712623263351
UNSW,13,label_affinity,topn,0.6573443880807325
UNSW,13,label_affinity,random_n,0.5036019646301267
UNSW,14,label_affinity,topn,0.6659385408249207
UNSW,14,label_affinity,random_n,0.6450501302214181
UNSW,15,label_affinity,topn,0.6669730392142199
UNSW,15,label_affinity,random_n,0.5678419925078594
UNSW,16,label_affinity,topn,0.6573443880807325
UNSW,16,label_affinity,random_n,0.6004108926235053
UNSW,17,label_affinity,topn,0.5831984385908074
UNSW,17,label_affinity,random_n,0.628876653617862
UNSW,18,label_affinity,topn,0.6744578436280465
UNSW,18,label_affinity,random_n,0.5496453681761241
UNSW,19,label_affinity,topn,0.6573443880807325
UNSW,19,label_affinity,random_n,0.6300149469499495
UNSW,20,label_affinity,topn,0.624383177345307
UNSW,20,label_affinity,random_n,0.5944578601743832
UNSW,21,label_affinity,topn,0.46858828466075164
UNSW,21,label_affinity,random_n,0.5490229490696362
UNSW,22,label_affinity,topn,0.5492375739211318
UNSW,22,label_affinity,random_n,0.5224631362724071
UNSW,23,label_affinity,topn,0.4140402579209829
UNSW,23,label_affinity,random_n,0.7067097180697178
UNSW,24,label_affinity,topn,0.5873643807523917
UNSW,24,label_affinity,random_n,0.6118939264468527
UNSW,25,label_affinity,topn,0.7229090370496175
UNSW,25,label_affinity,random_n,0.7227941941917758
UNSW,26,label_affinity,topn,0.556397612222503
UNSW,26,label_affinity,random_n,0.6111942428693187
UNSW,27,label_affinity,topn,0.6264837148026342
UNSW,27,label_affinity,random_n,0.5137361155887208
UNSW,28,label_affinity,topn,0.6033240299613779
UNSW,28,label_affinity,random_n,0.5876182179286514
UNSW,29,label_affinity,topn,0.6085070002271779
UNSW,29,label_affinity,random_n,0.5150743006045039
UNSW,30,label_affinity,topn,0.5504418350768436
UNSW,30,label_affinity,random_n,0.6393049015025428
UNSW,31,label_affinity,topn,0.4785521364109418
UNSW,31,label_affinity,random_n,0.5817843826655178
UNSW,32,label_affinity,topn,0.5670986467013969
UNSW,32,label_affinity,random_n,0.6663930911881729
UNSW,33,label_affinity,topn,0.4701380304072815
UNSW,33,label_affinity,random_n,0.6483259864260312
UNSW,34,label_affinity,topn,0.6069744724907523
UNSW,34,label_affinity,random_n,0.6708761060738326
UNSW,35,label_affinity,topn,0.5178044796356315
UNSW,35,label_affinity,random_n,0.710920685578298
UNSW,36,label_affinity,topn,0.650381663697459
UNSW,36,label_affinity,random_n,0.5783697238057077
UNSW,37,label_affinity,topn,0.5237224605274188
UNSW,37,label_affinity,random_n,0.4902645999091167
UNSW,38,label_affinity,topn,0.5732006478995161
UNSW,38,label_affinity,random_n,0.6295786699267092
UNSW,39,label_affinity,topn,0.5851431073894134
UNSW,39,label_affinity,random_n,0.5526437233176827
UNSW,40,label_affinity,topn,0.551369650394809
UNSW,40,label_affinity,random_n,0.520418955248232
UNSW,41,label_affinity,topn,0.6445221818998227
UNSW,41,label_affinity,random_n,0.585222224092017
UNSW,42,label_affinity,topn,0.6264537788410119
UNSW,42,label_affinity,random_n,0.7168222529572369
UNSW,43,label_affinity,topn,0.5956847940462681
UNSW,43,label_affinity,random_n,0.5862446617044818
UNSW,44,label_affinity,topn,0.7019972840814569
UNSW,44,label_affinity,random_n,0.5688877523064257
UNSW,45,label_affinity,topn,0.6047364975720901
UNSW,45,label_affinity,random_n,0.5327300763607884
UNSW,46,label_affinity,topn,0.49082608350894996
UNSW,46,label_affinity,random_n,0.6972148424877966
UNSW,47,label_affinity,topn,0.5422164473988814
UNSW,47,label_affinity,random_n,0.586966599713728
UNSW,48,label_affinity,topn,0.5831984385908074
UNSW,48,label_affinity,random_n,0.5453583632601696
UNSW,49,label_affinity,topn,0.498929492968037
UNSW,49,label_affinity,random_n,0.5284516012567955
UNSW,0,random,topn,0.7009614951186255
UNSW,0,random,random_n,0.5413068840008425
UNSW,1,random,topn,0.5849186086790912
UNSW,1,random,random_n,0.7069840333533292
UNSW,2,random,topn,0.560944499900354
UNSW,2,random,random_n,0.6098154561821648
UNSW,3,random,topn,0.6492435720132699
UNSW,3,random,random_n,0.5675783819838821
UNSW,4,random,topn,0.6470993528512455
UNSW,4,random,random_n,0.563282752987906
UNSW,5,random,topn,0.5817047975489408
UNSW,5,random,random_n,0.6751603696047926
UNSW,6,random,topn,0.5877312156049752
UNSW,6,random,random_n,0.7026292438729903
UNSW,7,random,topn,0.646850010773297
UNSW,7,random,random_n,0.5957959680448488
UNSW,8,random,topn,0.7381821477371894
UNSW,8,random,random_n,0.6641607315779501
UNSW,9,random,topn,0.506530489682265
UNSW,9,random,random_n,0.5366485055443045
UNSW,10,random,topn,0.6609541394075878
UNSW,10,random,random_n,0.5059874364503333
UNSW,11,random,topn,0.5954476460280764
UNSW,11,random,random_n,0.5959811144086314
UNSW,12,random,topn,0.5754282750762827
UNSW,12,random,random_n,0.6254935514446108
UNSW,13,random,topn,0.541332179352162
UNSW,13,random,random_n,0.38401140234050996
UNSW,14,random,topn,0.5167534125319856
UNSW,14,random,random_n,0.4786195073361463
UNSW,15,random,topn,0.5140580698650242
UNSW,15,random,random_n,0.5393582336376166
UNSW,16,random,topn,0.6014135208051862
UNSW,16,random,random_n,0.5758214494145028
UNSW,17,random,topn,0.6220825841377909
UNSW,17,random,random_n,0.639547422491725
UNSW,18,random,topn,0.5687640175625434
UNSW,18,random,random_n,0.6129881687713964
UNSW,19,random,topn,0.6688410007237402
UNSW,19,random,random_n,0.5327159210170889
UNSW,20,random,topn,0.4934296321504772
UNSW,20,random,random_n,0.4464185133276064
UNSW,21,random,topn,0.4701380304072815
UNSW,21,random,random_n,0.5367254814837746
UNSW,22,random,topn,0.6124170085634929
UNSW,22,random,random_n,0.5567406582029355
UNSW,23,random,topn,0.6009083604578821
UNSW,23,random,random_n,0.42414411820813314
UNSW,24,random,topn,0.5151647876579555
UNSW,24,random,random_n,0.5312924671705566
UNSW,25,random,topn,0.5919196643621709
UNSW,25,random,random_n,0.5620610359899879
UNSW,26,random,topn,0.6430754041576304
UNSW,26,random,random_n,0.6173990881109003
UNSW,27,random,topn,0.6442850338816312
UNSW,27,random,random_n,0.5051449682668857
UNSW,28,random,topn,0.5550877799575833
UNSW,28,random,random_n,0.4701727705877303
UNSW,29,random,topn,0.44187712015412123
UNSW,29,random,random_n,0.5948225135513773
UNSW,30,random,topn,0.5777453928754922
UNSW,30,random,random_n,0.5945788409404583
UNSW,31,random,topn,0.5607544869798909
UNSW,31,random,random_n,0.623987864184195
UNSW,32,random,topn,0.5437689564676722
UNSW,32,random,random_n,0.5913149462110975
UNSW,33,random,topn,0.5170304315569297
UNSW,33,random,random_n,0.6042065020865935
UNSW,34,random,topn,0.4825353070388608
UNSW,34,random,random_n,0.5275421365491385
UNSW,35,random,topn,0.4390333164762447
UNSW,35,random,random_n,0.5272675713152611
UNSW,36,random,topn,0.6283222091952947
UNSW,36,random,random_n,0.5984332988113968
UNSW,37,random,topn,0.5590304374186107
UNSW,37,random,random_n,0.4877123024637135
UNSW,38,random,topn,0.6111162754442986
UNSW,38,random,random_n,0.5039006437289596
UNSW,39,random,topn,0.5560813645307207
UNSW,39,random,random_n,0.6153477526362082
UNSW,40,random,topn,0.6559303321554428
UNSW,40,random,random_n,0.5494560956865538
UNSW,41,random,topn,0.5783026060118549
UNSW,41,random,random_n,0.5966750934846078
UNSW,42,random,topn,0.5014976260949738
UNSW,42,random,random_n,0.6451704157152642
UNSW,43,random,topn,0.49410020724495873
UNSW,43,random,random_n,0.6095386795206633
UNSW,44,random,topn,0.5888119503003328
UNSW,44,random,random_n,0.5614094563668109
UNSW,45,random,topn,0.6042939766505432
UNSW,45,random,random_n,0.5842032339390698
UNSW,46,random,topn,0.6072575157617147
UNSW,46,random,random_n,0.6239877698607835
UNSW,47,random,topn,0.5110557199199292
UNSW,47,random,random_n,0.5815776096333273
UNSW,48,random,topn,0.6261919164327968
UNSW,48,random,random_n,0.5509428213124087
UNSW,49,random,topn,0.5284323839839046
UNSW,49,random,random_n,0.616024266223168
UNSW,0,label_affinity,topn,0.657592624462489
UNSW,0,label_affinity,random_n,0.4914977047029108
UNSW,1,label_affinity,topn,0.6085070002271779
UNSW,1,label_affinity,random_n,0.573467600250162
UNSW,2,label_affinity,topn,0.6818115281826153
UNSW,2,label_affinity,random_n,0.6134213759384126
UNSW,3,label_affinity,topn,0.5747437287067941
UNSW,3,label_affinity,random_n,0.6308160881843582
UNSW,4,label_affinity,topn,0.6283134843038053
UNSW,4,label_affinity,random_n,0.546727551741864
UNSW,5,label_affinity,topn,0.6229047463428884
UNSW,5,label_affinity,random_n,0.5922433147310039
UNSW,6,label_affinity,topn,0.472101289975247
UNSW,6,label_affinity,random_n,0.6694665224908262
UNSW,7,label_affinity,topn,0.5776163909874573
UNSW,7,label_affinity,random_n,0.5853969653193102
UNSW,8,label_affinity,topn,0.47395239673929046
UNSW,8,label_affinity,random_n,0.5512282263710232
UNSW,9,label_affinity,topn,0.5831984385908074
UNSW,9,label_affinity,random_n,0.5157114981516063
UNSW,10,label_affinity,topn,0.436787229289402
UNSW,10,label_affinity,random_n,0.6428404503066111
UNSW,11,label_affinity,topn,0.5504418350768437
UNSW,11,label_affinity,random_n,0.6224308320508699
UNSW,12,label_affinity,topn,0.4784937899127757
UNSW,12,label_affinity,random_n,0.6253894273250618
UNSW,13,label_affinity,topn,0.6573443880807325
UNSW,13,label_affinity,random_n,0.48016421394065256
UNSW,14,label_affinity,topn,0.6659385408249207
UNSW,14,label_affinity,random_n,0.503906129621086
UNSW,15,label_affinity,topn,0.6669730392142199
UNSW,15,label_affinity,random_n,0.5456379071967327
UNSW,16,label_affinity,topn,0.6573443880807325
UNSW,16,label_affinity,random_n,0.4755134523872601
UNSW,17,label_affinity,topn,0.5831984385908074
UNSW,17,label_affinity,random_n,0.5039837126884096
UNSW,18,label_affinity,topn,0.6744578436280465
UNSW,18,label_affinity,random_n,0.6173990881109004
UNSW,19,label_affinity,topn,0.6573443880807325
UNSW,19,label_affinity,random_n,0.4238347451432703
UNSW,20,label_affinity,topn,0.624383177345307
UNSW,20,label_affinity,random_n,0.572950529761468
UNSW,21,label_affinity,topn,0.46858828466075164
UNSW,21,label_affinity,random_n,0.5678419925078594
UNSW,22,label_affinity,topn,0.5492375739211318
UNSW,22,label_affinity,random_n,0.6264537788410119
UNSW,23,label_affinity,topn,0.4140402579209829
UNSW,23,label_affinity,random_n,0.6740168460386817
UNSW,24,label_affinity,topn,0.5873643807523917
UNSW,24,label_affinity,random_n,0.5870077564141342
UNSW,25,label_affinity,topn,0.7229090370496175
UNSW,25,label_affinity,random_n,0.5580841946197229
UNSW,26,label_affinity,topn,0.556397612222503
UNSW,26,label_affinity,random_n,0.6333941281033116
UNSW,27,label_affinity,topn,0.6264837148026342
UNSW,27,label_affinity,random_n,0.578397144639002
UNSW,28,label_affinity,topn,0.6033240299613779
UNSW,28,label_affinity,random_n,0.5096907834192158
UNSW,29,label_affinity,topn,0.6085070002271779
UNSW,29,label_affinity,random_n,0.6250887708023338
UNSW,30,label_affinity,topn,0.5504418350768436
UNSW,30,label_affinity,random_n,0.5746145334670062
UNSW,31,label_affinity,topn,0.4785521364109418
UNSW,31,label_affinity,random_n,0.5977808363425586
UNSW,32,label_affinity,topn,0.5670986467013969
UNSW,32,label_affinity,random_n,0.5995360525895598
UNSW,33,label_affinity,topn,0.4701380304072815
UNSW,33,label_affinity,random_n,0.6054087895444077
UNSW,34,label_affinity,topn,0.6069744724907523
UNSW,34,label_affinity,random_n,0.572770055892576
UNSW,35,label_affinity,topn,0.5178044796356315
UNSW,35,label_affinity,random_n,0.5537974932735653
UNSW,36,label_affinity,topn,0.650381663697459
UNSW,36,label_affinity,random_n,0.6333941281033116
UNSW,37,label_affinity,topn,0.5237224605274188
UNSW,37,label_affinity,random_n,0.6240057956722395
UNSW,38,label_affinity,topn,0.5732006478995161
UNSW,38,label_affinity,random_n,0.6826497067048677
UNSW,39,label_affinity,topn,0.5851431073894134
UNSW,39,label_affinity,random_n,0.6022694982643749
UNSW,40,label_affinity,topn,0.551369650394809
UNSW,40,label_affinity,random_n,0.5114312520152863
UNSW,41,label_affinity,topn,0.6445221818998227
UNSW,41,label_affinity,random_n,0.5613583183557317
UNSW,42,label_affinity,topn,0.6264537788410119
UNSW,42,label_affinity,random_n,0.649183550349512
UNSW,43,label_affinity,topn,0.5956847940462681
UNSW,43,label_affinity,random_n,0.7206706264542958
UNSW,44,label_affinity,topn,0.7019972840814569
UNSW,44,label_affinity,random_n,0.6592428379686203
UNSW,45,label_affinity,topn,0.6047364975720901
UNSW,45,label_affinity,random_n,0.6632996897363714
UNSW,46,label_affinity,topn,0.49082608350894996
UNSW,46,label_affinity,random_n,0.5822793652413478
UNSW,47,label_affinity,topn,0.5422164473988814
UNSW,47,label_affinity,random_n,0.5764885309669708
UNSW,48,label_affinity,topn,0.5831984385908074
UNSW,48,label_affinity,random_n,0.45967388910682483
UNSW,49,label_affinity,topn,0.498929492968037
UNSW,49,label_affinity,random_n,0.6585426103933042
UNSW,0,random,topn,0.7009614951186255
UNSW,0,random,random_n,0.4867097962212852
UNSW,1,random,topn,0.5849186086790912
UNSW,1,random,random_n,0.6700726717761092
UNSW,2,random,topn,0.560944499900354
UNSW,2,random,random_n,0.5783697238057077
UNSW,3,random,topn,0.6492435720132699
UNSW,3,random,random_n,0.6163407242176214
UNSW,4,random,topn,0.6470993528512455
UNSW,4,random,random_n,0.5087440686007013
UNSW,5,random,topn,0.5817047975489408
UNSW,5,random,random_n,0.5015526891942735
UNSW,6,random,topn,0.5877312156049752
UNSW,6,random,random_n,0.5203376171313027
UNSW,7,random,topn,0.646850010773297
UNSW,7,random,random_n,0.638675194537684
UNSW,8,random,topn,0.7381821477371894
UNSW,8,random,random_n,0.5743196068134915
UNSW,9,random,topn,0.506530489682265
UNSW,9,random,random_n,0.568718274533314
UNSW,10,random,topn,0.6609541394075878
UNSW,10,random,random_n,0.6640875067879604
UNSW,11,random,topn,0.5954476460280764
UNSW,11,random,random_n,0.6988644677982814
UNSW,12,random,topn,0.5754282750762827
UNSW,12,random,random_n,0.6252567570358075
UNSW,13,random,topn,0.541332179352162
UNSW,13,random,random_n,0.6856979943475108
UNSW,14,random,topn,0.5167534125319856
UNSW,14,random,random_n,0.4014017980711386
UNSW,15,random,topn,0.5140580698650242
UNSW,15,random,random_n,0.620282070049857
UNSW,16,random,topn,0.6014135208051862
UNSW,16,random,random_n,0.5523391702058779
UNSW,17,random,topn,0.6220825841377909
UNSW,17,random,random_n,0.454432837839954
UNSW,18,random,topn,0.5687640175625434
UNSW,18,random,random_n,0.6385502068042613
UNSW,19,random,topn,0.6688410007237402
UNSW,19,random,random_n,0.5968447414166979
UNSW,20,random,topn,0.4934296321504772
UNSW,20,random,random_n,0.7176359177877077
UNSW,21,random,topn,0.4701380304072815
UNSW,21,random,random_n,0.5531972186349937
UNSW,22,random,topn,0.6124170085634929
UNSW,22,random,random_n,0.5956480515338959
UNSW,23,random,topn,0.6009083604578821
UNSW,23,random,random_n,0.48020697281092356
UNSW,24,random,topn,0.5151647876579555
UNSW,24,random,random_n,0.5417787794682288
UNSW,25,random,topn,0.5919196643621709
UNSW,25,random,random_n,0.572023016675142
UNSW,26,random,topn,0.6430754041576304
UNSW,26,random,random_n,0.5372180130258571
UNSW,27,random,topn,0.6442850338816312
UNSW,27,random,random_n,0.4703114098454088
UNSW,28,random,topn,0.5550877799575833
UNSW,28,random,random_n,0.6566873301991472
UNSW,29,random,topn,0.44187712015412123
UNSW,29,random,random_n,0.6061628627930253
UNSW,30,random,topn,0.5777453928754922
UNSW,30,random,random_n,0.6258988807087312
UNSW,31,random,topn,0.5607544869798909
UNSW,31,random,random_n,0.6388554129538148
UNSW,32,random,topn,0.5437689564676722
UNSW,32,random,random_n,0.5957871060381014
UNSW,33,random,topn,0.5170304315569297
UNSW,33,random,random_n,0.5473445094605824
UNSW,34,random,topn,0.4825353070388608
UNSW,34,random,random_n,0.5572716125960477
UNSW,35,random,topn,0.4390333164762447
UNSW,35,random,random_n,0.6195043127500947
UNSW,36,random,topn,0.6283222091952947
UNSW,36,random,random_n,0.5578443203318731
UNSW,37,random,topn,0.5590304374186107
UNSW,37,random,random_n,0.600328320679686
UNSW,38,random,topn,0.6111162754442986
UNSW,38,random,random_n,0.576625838938866
UNSW,39,random,topn,0.5560813645307207
UNSW,39,random,random_n,0.5501024437457619
UNSW,40,random,topn,0.6559303321554428
UNSW,40,random,random_n,0.5607012916671087
UNSW,41,random,topn,0.5783026060118549
UNSW,41,random,random_n,0.4654175731275685
UNSW,42,random,topn,0.5014976260949738
UNSW,42,random,random_n,0.5960327614694095
UNSW,43,random,topn,0.49410020724495873
UNSW,43,random,random_n,0.5371758517125668
UNSW,44,random,topn,0.5888119503003328
UNSW,44,random,random_n,0.6076016899667015
UNSW,45,random,topn,0.6042939766505432
UNSW,45,random,random_n,0.5102311851904716
UNSW,46,random,topn,0.6072575157617147
UNSW,46,random,random_n,0.49701129602078825
UNSW,47,random,topn,0.5110557199199292
UNSW,47,random,random_n,0.5904578821107515
UNSW,48,random,topn,0.6261919164327968
UNSW,48,random,random_n,0.6163407242176214
UNSW,49,random,topn,0.5284323839839046
UNSW,49,random,random_n,0.6881392889377157
UNSW,0,label_affinity,topn,0.657592624462489
UNSW,0,label_affinity,random_n,0.490255769998774
UNSW,1,label_affinity,topn,0.6085070002271779
UNSW,1,label_affinity,random_n,0.6111406119986741
UNSW,2,label_affinity,topn,0.6818115281826153
UNSW,2,label_affinity,random_n,0.6082426351571487
UNSW,3,label_affinity,topn,0.5747437287067941
UNSW,3,label_affinity,random_n,0.633745828573537
UNSW,4,label_affinity,topn,0.6283134843038053
UNSW,4,label_affinity,random_n,0.586966599713728
UNSW,5,label_affinity,topn,0.6229047463428884
UNSW,5,label_affinity,random_n,0.5920222341634771
UNSW,6,label_affinity,topn,0.472101289975247
UNSW,6,label_affinity,random_n,0.4272222502483092
UNSW,7,label_affinity,topn,0.5776163909874573
UNSW,7,label_affinity,random_n,0.5728259710841798
UNSW,8,label_affinity,topn,0.47395239673929046
UNSW,8,label_affinity,random_n,0.45325055077006754
UNSW,9,label_affinity,topn,0.5831984385908074
UNSW,9,label_affinity,random_n,0.5414515446842891
UNSW,10,label_affinity,topn,0.436787229289402
UNSW,10,label_affinity,random_n,0.5125730292513406
UNSW,11,label_affinity,topn,0.5504418350768437
UNSW,11,label_affinity,random_n,0.5878347614951462
UNSW,12,label_affinity,topn,0.4784937899127757
UNSW,12,label_affinity,random_n,0.5197734383389948
UNSW,13,label_affinity,topn,0.6573443880807325
UNSW,13,label_affinity,random_n,0.690159028568114
UNSW,14,label_affinity,topn,0.6659385408249207
UNSW,14,label_affinity,random_n,0.6573443880807325
UNSW,15,label_affinity,topn,0.6669730392142199
UNSW,15,label_affinity,random_n,0.4516377647456908
UNSW,16,label_affinity,topn,0.6573443880807325
UNSW,16,label_affinity,random_n,0.5954233651205133
UNSW,17,label_affinity,topn,0.5831984385908074
UNSW,17,label_affinity,random_n,0.5379203732579491
UNSW,18,label_affinity,topn,0.6744578436280465
UNSW,18,label_affinity,random_n,0.6407060654218854
UNSW,19,label_affinity,topn,0.6573443880807325
UNSW,19,label_affinity,random_n,0.6238977646713254
UNSW,20,label_affinity,topn,0.624383177345307
UNSW,20,label_affinity,random_n,0.6709312030008939
UNSW,21,label_affinity,topn,0.46858828466075164
UNSW,21,label_affinity,random_n,0.6079400893240706
UNSW,22,label_affinity,topn,0.5492375739211318
UNSW,22,label_affinity,random_n,0.6383989083647321
UNSW,23,label_affinity,topn,0.4140402579209829
UNSW,23,label_affinity,random_n,0.6548353606845106
UNSW,24,label_affinity,topn,0.5873643807523917
UNSW,24,label_affinity,random_n,0.6597064408393288
UNSW,25,label_affinity,topn,0.7229090370496175
UNSW,25,label_affinity,random_n,0.5117305506188695
UNSW,26,label_affinity,topn,0.556397612222503
UNSW,26,label_affinity,random_n,0.5231684301451879
UNSW,27,label_affinity,topn,0.6264837148026342
UNSW,27,label_affinity,random_n,0.5526393630930343
UNSW,28,label_affinity,topn,0.6033240299613779
UNSW,28,label_affinity,random_n,0.5268255845186295
UNSW,29,label_affinity,topn,0.6085070002271779
UNSW,29,label_affinity,random_n,0.559215668500601
UNSW,30,label_affinity,topn,0.5504418350768436
UNSW,30,label_affinity,random_n,0.6184530750745902
UNSW,31,label_affinity,topn,0.4785521364109418
UNSW,31,label_affinity,random_n,0.544096925365217
UNSW,32,label_affinity,topn,0.5670986467013969
UNSW,32,label_affinity,random_n,0.5464880895485266
UNSW,33,label_affinity,topn,0.4701380304072815
UNSW,33,label_affinity,random_n,0.6357232889659928
UNSW,34,label_affinity,topn,0.6069744724907523
UNSW,34,label_affinity,random_n,0.576107679980384
UNSW,35,label_affinity,topn,0.5178044796356315
UNSW,35,label_affinity,random_n,0.5558671518717833
UNSW,36,label_affinity,topn,0.650381663697459
UNSW,36,label_affinity,random_n,0.6087397526009267
UNSW,37,label_affinity,topn,0.5237224605274188
UNSW,37,label_affinity,random_n,0.5518609976504942
UNSW,38,label_affinity,topn,0.5732006478995161
UNSW,38,label_affinity,random_n,0.570139084391706
UNSW,39,label_affinity,topn,0.5851431073894134
UNSW,39,label_affinity,random_n,0.6064547567498573
UNSW,40,label_affinity,topn,0.551369650394809
UNSW,40,label_affinity,random_n,0.7227941941917758
UNSW,41,label_affinity,topn,0.6445221818998227
UNSW,41,label_affinity,random_n,0.575307071235179
UNSW,42,label_affinity,topn,0.6264537788410119
UNSW,42,label_affinity,random_n,0.5677226021845437
UNSW,43,label_affinity,topn,0.5956847940462681
UNSW,43,label_affinity,random_n,0.6125350941828028
UNSW,44,label_affinity,topn,0.7019972840814569
UNSW,44,label_affinity,random_n,0.5031795730264751
UNSW,45,label_affinity,topn,0.6047364975720901
UNSW,45,label_affinity,random_n,0.7102886865294634
UNSW,46,label_affinity,topn,0.49082608350894996
UNSW,46,label_affinity,random_n,0.6910067988733744
UNSW,47,label_affinity,topn,0.5422164473988814
UNSW,47,label_affinity,random_n,0.590971294310561
UNSW,48,label_affinity,topn,0.5831984385908074
UNSW,48,label_affinity,random_n,0.6252051166785503
UNSW,49,label_affinity,topn,0.498929492968037
UNSW,49,label_affinity,random_n,0.5907278725415016
UNSW,0,random,topn,0.7009614951186255
UNSW,0,random,random_n,0.6939325316415833
UNSW,1,random,topn,0.5849186086790912
UNSW,1,random,random_n,0.5919074788539761
UNSW,2,random,topn,0.560944499900354
UNSW,2,random,random_n,0.6734778183620689
UNSW,3,random,topn,0.6492435720132699
UNSW,3,random,random_n,0.5072586611653076
UNSW,4,random,topn,0.6470993528512455
UNSW,4,random,random_n,0.5429304384751646
UNSW,5,random,topn,0.5817047975489408
UNSW,5,random,random_n,0.5816412868427528
UNSW,6,random,topn,0.5877312156049752
UNSW,6,random,random_n,0.5626172139082775
UNSW,7,random,topn,0.646850010773297
UNSW,7,random,random_n,0.6783858439605956
UNSW,8,random,topn,0.7381821477371894
UNSW,8,random,random_n,0.6031291761241309
UNSW,9,random,topn,0.506530489682265
UNSW,9,random,random_n,0.590590871970464
UNSW,10,random,topn,0.6609541394075878
UNSW,10,random,random_n,0.5298593694076147
UNSW,11,random,topn,0.5954476460280764
UNSW,11,random,random_n,0.42175086947258866
UNSW,12,random,topn,0.5754282750762827
UNSW,12,random,random_n,0.5990347812825125
UNSW,13,random,topn,0.541332179352162
UNSW,13,random,random_n,0.6748274389482086
UNSW,14,random,topn,0.5167534125319856
UNSW,14,random,random_n,0.6340278045923872
UNSW,15,random,topn,0.5140580698650242
UNSW,15,random,random_n,0.6351371126573362
UNSW,16,random,topn,0.6014135208051862
UNSW,16,random,random_n,0.6378372147066086
UNSW,17,random,topn,0.6220825841377909
UNSW,17,random,random_n,0.45181009130828115
UNSW,18,random,topn,0.5687640175625434
UNSW,18,random,random_n,0.5443383660167048
UNSW,19,random,topn,0.6688410007237402
UNSW,19,random,random_n,0.6424080055342438
UNSW,20,random,topn,0.4934296321504772
UNSW,20,random,random_n,0.7223384778307822
UNSW,21,random,topn,0.4701380304072815
UNSW,21,random,random_n,0.6543271508285047
UNSW,22,random,topn,0.6124170085634929
UNSW,22,random,random_n,0.677031585520222
UNSW,23,random,topn,0.6009083604578821
UNSW,23,random,random_n,0.43064388021723893
UNSW,24,random,topn,0.5151647876579555
UNSW,24,random,random_n,0.49613426995179327
UNSW,25,random,topn,0.5919196643621709
UNSW,25,random,random_n,0.4279954527433371
UNSW,26,random,topn,0.6430754041576304
UNSW,26,random,random_n,0.5633646141318219
UNSW,27,random,topn,0.6442850338816312
UNSW,27,random,random_n,0.4907329090162647
UNSW,28,random,topn,0.5550877799575833
UNSW,28,random,random_n,0.6129675389551702
UNSW,29,random,topn,0.44187712015412123
UNSW,29,random,random_n,0.4337067858173131
UNSW,30,random,topn,0.5777453928754922
UNSW,30,random,random_n,0.6287568933244626
UNSW,31,random,topn,0.5607544869798909
UNSW,31,random,random_n,0.5904683732666425
UNSW,32,random,topn,0.5437689564676722
UNSW,32,random,random_n,0.6238977646713255
UNSW,33,random,topn,0.5170304315569297
UNSW,33,random,random_n,0.5018784880492154
UNSW,34,random,topn,0.4825353070388608
UNSW,34,random,random_n,0.5445755140348965
UNSW,35,random,topn,0.4390333164762447
UNSW,35,random,random_n,0.5718526435995205
UNSW,36,random,topn,0.6283222091952947
UNSW,36,random,random_n,0.4730248949108781
UNSW,37,random,topn,0.5590304374186107
UNSW,37,random,random_n,0.6724199691834859
UNSW,38,random,topn,0.6111162754442986
UNSW,38,random,random_n,0.47100635438757843
UNSW,39,random,topn,0.5560813645307207
UNSW,39,random,random_n,0.5554854022813241
UNSW,40,random,topn,0.6559303321554428
UNSW,40,random,random_n,0.6000168319829592
UNSW,41,random,topn,0.5783026060118549
UNSW,41,random,random_n,0.6339831364550754
UNSW,42,random,topn,0.5014976260949738
