dataset,client_id,matrix_type,neighbor_type,mean_label_sim_to_client
UNSW,5,random,random_n,0.27619377710241944
UNSW,6,random,topn,0.3335074867114915
UNSW,6,random,random_n,0.3775431028015765
UNSW,7,random,topn,0.3367701613883623
UNSW,7,random,random_n,0.40112789398228316
UNSW,8,random,topn,0.27422348049563255
UNSW,8,random,random_n,0.18013063477322577
UNSW,9,random,topn,0.30135725516686485
UNSW,9,random,random_n,0.28303716975757254
UNSW,10,random,topn,0.30348720701684495
UNSW,10,random,random_n,0.4151810278849449
UNSW,11,random,topn,0.42955588489290153
UNSW,11,random,random_n,0.6728460977877401
UNSW,12,random,topn,0.5308644421205427
UNSW,12,random,random_n,0.43011507333396715
UNSW,13,random,topn,0.195106677217305
UNSW,13,random,random_n,0.31286019624350025
UNSW,14,random,topn,0.11531964134882848
UNSW,14,random,random_n,0.1233770282662633
UNSW,15,random,topn,0.34291982845574726
UNSW,15,random,random_n,0.031013593254727412
UNSW,16,random,topn,0.7152570624728609
UNSW,16,random,random_n,0.37801623958898417
UNSW,17,random,topn,0.06451166014150403
UNSW,17,random,random_n,0.5396865453654801
UNSW,18,random,topn,0.3468889337646716
UNSW,18,random,random_n,0.1328513928743046
UNSW,19,random,topn,0.06854837242890482
UNSW,19,random,random_n,0.07909691001730194
UNSW,20,random,topn,0.30843014675470415
UNSW,20,random,random_n,0.2818910151766812
UNSW,21,random,topn,0.7819070120245706
UNSW,21,random,random_n,0.27841293739729744
UNSW,22,random,topn,0.13086129892996287
UNSW,22,random,random_n,0.41709257473413164
UNSW,23,random,topn,0.5566919788586921
UNSW,23,random,random_n,0.5341850598696182
UNSW,24,random,topn,0.1513696305466941
UNSW,24,random,random_n,0.6938259960262666
UNSW,25,random,topn,0.16918808707601798
UNSW,25,random,random_n,0.10562070431411735
UNSW,26,random,topn,0.1483491014847241
UNSW,26,random,random_n,0.15875944121133598
UNSW,27,random,topn,0.418266229053738
UNSW,27,random,random_n,0.27446303901237584
UNSW,28,random,topn,0.3180791381068108
UNSW,28,random,random_n,0.341634661031347
UNSW,29,random,topn,0.7449639623885007
UNSW,29,random,random_n,0.3876155867079821
UNSW,30,random,topn,0.4675110003774014
UNSW,30,random,random_n,0.6011739920763127
UNSW,31,random,topn,0.7243491697179437
UNSW,31,random,random_n,0.5201515098042823
UNSW,32,random,topn,0.46834983822730664
UNSW,32,random,random_n,0.3060422675383625
UNSW,33,random,topn,0.5631838684860248
UNSW,33,random,random_n,0.3485470360364997
UNSW,34,random,topn,0.4666343148412886
UNSW,34,random,random_n,0.6186609517723551
UNSW,35,random,topn,0.35888265639876044
UNSW,35,random,random_n,0.5790316874296586
UNSW,36,random,topn,0.1931595215322858
UNSW,36,random,random_n,0.4685288748319721
UNSW,37,random,topn,0.2585406763581956
UNSW,37,random,random_n,0.12112791455994378
UNSW,38,random,topn,0.50717684890345
UNSW,38,random,random_n,0.7025801660410629
UNSW,39,random,topn,0.3331989143474435
UNSW,39,random,random_n,0.5011261448722472
UNSW,40,random,topn,0.07833958336599871
UNSW,40,random,random_n,0.3430305926897442
UNSW,41,random,topn,0.11218910977413109
UNSW,41,random,random_n,0.6998895055939371
