dataset,client_id,matrix_type,neighbor_type,mean_entropy
NSLKDD,20,random,topn,0.2746191746345345
NSLKDD,20,random,random_n,0.7223949138628135
NSLKDD,21,random,topn,0.5940786422431307
NSLKDD,21,random,random_n,0.581637801856234
NSLKDD,22,random,topn,0.504162410765638
NSLKDD,22,random,random_n,0.6489324753843122
NSLKDD,23,random,topn,0.0
NSLKDD,23,random,random_n,0.7867541834758013
NSLKDD,24,random,topn,0.3869855905369221
NSLKDD,24,random,random_n,0.6208975586068979
NSLKDD,25,random,topn,0.7312081587792036
NSLKDD,25,random,random_n,0.8584708368450467
NSLKDD,26,random,topn,0.34208035434519557
NSLKDD,26,random,random_n,0.6244786370644351
NSLKDD,27,random,topn,1.0395190335429167
NSLKDD,27,random,random_n,0.4649515787560475
NSLKDD,28,random,topn,0.36815223982373463
NSLKDD,28,random,random_n,0.4649515787560475
NSLKDD,29,random,topn,0.6932440905508866
NSLKDD,29,random,random_n,0.40831879963482365
NSLKDD,30,random,topn,0.6203852504711524
NSLKDD,30,random,random_n,0.523065496267196
NSLKDD,31,random,topn,0.23151070357816494
NSLKDD,31,random,random_n,0.3137845093200798
NSLKDD,32,random,topn,0.5774661646143259
NSLKDD,32,random,random_n,0.590762129829586
NSLKDD,33,random,topn,0.4196946022136629
NSLKDD,33,random,random_n,0.6022422855262858
NSLKDD,34,random,topn,0.5508667761328127
NSLKDD,34,random,random_n,0.45981658296454847
NSLKDD,35,random,topn,0.5602489552231971
NSLKDD,35,random,random_n,0.4261689145388152
NSLKDD,36,random,topn,0.6705100820822262
NSLKDD,36,random,random_n,0.7962433270489785
NSLKDD,37,random,topn,0.6998496039380927
NSLKDD,37,random,random_n,0.5628809701581554
NSLKDD,38,random,topn,0.7056897235058236
NSLKDD,38,random,random_n,0.40234153647666676
NSLKDD,39,random,topn,0.8341669021488909
NSLKDD,39,random,random_n,0.5353651797798666
NSLKDD,40,random,topn,0.17039974214614828
NSLKDD,40,random,random_n,0.6742008661443207
NSLKDD,41,random,topn,0.5070267115321371
NSLKDD,41,random,random_n,0.643635830372122
NSLKDD,42,random,topn,0.5765993393447172
NSLKDD,42,random,random_n,0.33558706370787333
NSLKDD,43,random,topn,0.9393935156271658
NSLKDD,43,random,random_n,0.5940141725963515
NSLKDD,44,random,topn,0.5227589894072698
NSLKDD,44,random,random_n,0.43655864735709543
NSLKDD,45,random,topn,0.5556733285231911
NSLKDD,45,random,random_n,0.7945615118219201
NSLKDD,46,random,topn,0.41101341789563683
NSLKDD,46,random,random_n,0.5467080694137177
NSLKDD,47,random,topn,0.38993941114790615
NSLKDD,47,random,random_n,0.5594156299187759
NSLKDD,48,random,topn,0.8807670223334388
NSLKDD,48,random,random_n,0.5626593101575684
NSLKDD,49,random,topn,0.21479320035357571
NSLKDD,49,random,random_n,0.7732151228495724
NSLKDD,0,label_affinity,topn,0.03557026816744285
NSLKDD,0,label_affinity,random_n,0.9643040343110433
NSLKDD,1,label_affinity,topn,0.38089610938471036
NSLKDD,1,label_affinity,random_n,0.8266992659484599
NSLKDD,2,label_affinity,topn,0.8629090853036278
NSLKDD,2,label_affinity,random_n,0.6491743784195904
NSLKDD,3,label_affinity,topn,0.9021678716204495
NSLKDD,3,label_affinity,random_n,0.202816316062584
NSLKDD,4,label_affinity,topn,0.2228659080489576
NSLKDD,4,label_affinity,random_n,0.3701663631759422
NSLKDD,5,label_affinity,topn,0.9972227464504494
NSLKDD,5,label_affinity,random_n,0.8756295142970245
NSLKDD,6,label_affinity,topn,0.7165464066578565
NSLKDD,6,label_affinity,random_n,0.734629769922965
NSLKDD,7,label_affinity,topn,0.18729563988151474
NSLKDD,7,label_affinity,random_n,0.5568430160771723
NSLKDD,8,label_affinity,topn,0.7538367028528395
NSLKDD,8,label_affinity,random_n,0.578289095094718
NSLKDD,9,label_affinity,topn,0.9708608801830984
NSLKDD,9,label_affinity,random_n,0.6313032641253807
NSLKDD,10,label_affinity,topn,0.03557026816744285
NSLKDD,10,label_affinity,random_n,0.5225500614154601
NSLKDD,11,label_affinity,topn,0.2833167519894529
NSLKDD,11,label_affinity,random_n,0.7980383317033438
NSLKDD,12,label_affinity,topn,0.9122579181706522
NSLKDD,12,label_affinity,random_n,0.4117419655356997
NSLKDD,13,label_affinity,topn,0.4265560013525345
NSLKDD,13,label_affinity,random_n,0.33032337118366895
NSLKDD,14,label_affinity,topn,0.15129725007551068
NSLKDD,14,label_affinity,random_n,0.6826699664349726
NSLKDD,15,label_affinity,topn,0.25650922045427965
NSLKDD,15,label_affinity,random_n,0.6203824705794041
NSLKDD,16,label_affinity,topn,0.4193181212594361
NSLKDD,16,label_affinity,random_n,0.4859981841327108
NSLKDD,17,label_affinity,topn,0.7776713697062881
NSLKDD,17,label_affinity,random_n,0.6688157262416188
NSLKDD,18,label_affinity,topn,0.45100981861117556
NSLKDD,18,label_affinity,random_n,0.32530154714093734
NSLKDD,19,label_affinity,topn,0.3200171438056538
NSLKDD,19,label_affinity,random_n,0.4252485948724975
NSLKDD,20,label_affinity,topn,0.6644498747067317
NSLKDD,20,label_affinity,random_n,0.5745645546165181
NSLKDD,21,label_affinity,topn,0.8449542146778429
NSLKDD,21,label_affinity,random_n,0.7888309599547974
NSLKDD,22,label_affinity,topn,0.36580752154642426
NSLKDD,22,label_affinity,random_n,0.9373858295091518
NSLKDD,23,label_affinity,topn,0.9203011239268974
NSLKDD,23,label_affinity,random_n,0.10438663643390944
NSLKDD,24,label_affinity,topn,0.0
NSLKDD,24,label_affinity,random_n,0.5274110126144507
NSLKDD,25,label_affinity,topn,0.5689100574143153
NSLKDD,25,label_affinity,random_n,0.5320799250163987
NSLKDD,26,label_affinity,topn,0.28444687563821097
NSLKDD,26,label_affinity,random_n,0.39098312591831896
NSLKDD,27,label_affinity,topn,0.3701663631759422
NSLKDD,27,label_affinity,random_n,0.7771179692157996
NSLKDD,28,label_affinity,topn,0.6651431736947235
NSLKDD,28,label_affinity,random_n,0.4473646432613652
NSLKDD,29,label_affinity,topn,0.1320195019139422
NSLKDD,29,label_affinity,random_n,0.18695654844781703
NSLKDD,30,label_affinity,topn,0.03557026816744285
NSLKDD,30,label_affinity,random_n,0.49687931065804775
NSLKDD,31,label_affinity,topn,0.3725668709423989
NSLKDD,31,label_affinity,random_n,0.03557026816744285
NSLKDD,32,label_affinity,topn,0.44182334901831927
NSLKDD,32,label_affinity,random_n,0.47404842456346336
NSLKDD,33,label_affinity,topn,0.6311043939360349
NSLKDD,33,label_affinity,random_n,0.6849777178492737
NSLKDD,34,label_affinity,topn,0.44737527479056743
NSLKDD,34,label_affinity,random_n,0.4407583281652679
NSLKDD,35,label_affinity,topn,0.794885540762495
NSLKDD,35,label_affinity,random_n,0.3376360515382239
NSLKDD,36,label_affinity,topn,0.4516994911681798
NSLKDD,36,label_affinity,random_n,0.6828219502823479
NSLKDD,37,label_affinity,topn,1.0392993075778825
NSLKDD,37,label_affinity,random_n,0.28819328742115696
NSLKDD,38,label_affinity,topn,0.9439627719252921
NSLKDD,38,label_affinity,random_n,0.45207932353816477
NSLKDD,39,label_affinity,topn,0.9382631463845149
NSLKDD,39,label_affinity,random_n,0.744746288188031
NSLKDD,40,label_affinity,topn,0.3980312245089352
NSLKDD,40,label_affinity,random_n,0.4920953002103179
NSLKDD,41,label_affinity,topn,0.3971898710472475
NSLKDD,41,label_affinity,random_n,0.5696178141021662
NSLKDD,42,label_affinity,topn,0.8449996284173036
NSLKDD,42,label_affinity,random_n,0.31931514179545695
NSLKDD,43,label_affinity,topn,0.48627014229945936
NSLKDD,43,label_affinity,random_n,0.4179630087078097
NSLKDD,44,label_affinity,topn,0.2141305289454846
NSLKDD,44,label_affinity,random_n,0.3437301160239689
NSLKDD,45,label_affinity,topn,0.49145680930880514
NSLKDD,45,label_affinity,random_n,0.6629949106950713
NSLKDD,46,label_affinity,topn,0.4213896734698815
NSLKDD,46,label_affinity,random_n,0.3291052403146268
NSLKDD,47,label_affinity,topn,0.362482207623474
NSLKDD,47,label_affinity,random_n,0.8212121649146441
NSLKDD,48,label_affinity,topn,0.4001015720226338
NSLKDD,48,label_affinity,random_n,0.5142335077040836
NSLKDD,49,label_affinity,topn,0.2499563064635726
NSLKDD,49,label_affinity,random_n,0.5444063351690018
NSLKDD,0,random,topn,0.321234650834382
NSLKDD,0,random,random_n,0.6154551038333136
NSLKDD,1,random,topn,0.4126506417752709
NSLKDD,1,random,random_n,0.49451734538432585
NSLKDD,2,random,topn,0.8129688477149667
NSLKDD,2,random,random_n,0.037025751692904306
NSLKDD,3,random,topn,0.7441056041072032
NSLKDD,3,random,random_n,0.778751993360848
NSLKDD,4,random,topn,0.5475633561823344
NSLKDD,4,random,random_n,0.2550058749264335
NSLKDD,5,random,topn,0.1433668227358519
NSLKDD,5,random,random_n,0.4256822241115416
NSLKDD,6,random,topn,0.5961308670476168
NSLKDD,6,random,random_n,0.9542730215297067
NSLKDD,7,random,topn,0.26688191520815074
NSLKDD,7,random,random_n,0.7734760852247687
NSLKDD,8,random,topn,0.2833167519894529
NSLKDD,8,random,random_n,0.6049061646987576
NSLKDD,9,random,topn,0.6579113477014701
NSLKDD,9,random,random_n,0.6026683176729066
NSLKDD,10,random,topn,0.14637191478743358
NSLKDD,10,random,random_n,0.5032229189415919
NSLKDD,11,random,topn,0.759145813963135
NSLKDD,11,random,random_n,0.7911261700126663
NSLKDD,12,random,topn,0.4275517110247116
NSLKDD,12,random,random_n,0.7980019167203521
NSLKDD,13,random,topn,0.5288203113972635
NSLKDD,13,random,random_n,0.6671560707866561
NSLKDD,14,random,topn,0.43817674992064076
NSLKDD,14,random,random_n,0.12996237171298006
NSLKDD,15,random,topn,0.6020343880186018
NSLKDD,15,random,random_n,0.5046165700844315
NSLKDD,16,random,topn,0.5384033797704574
NSLKDD,16,random,random_n,0.7184594924535767
NSLKDD,17,random,topn,0.5480039884122304
NSLKDD,17,random,random_n,0.46376010082076974
NSLKDD,18,random,topn,0.29053455268520195
NSLKDD,18,random,random_n,0.3372198537086124
NSLKDD,19,random,topn,0.21316567272858192
NSLKDD,19,random,random_n,0.8200477836976251
NSLKDD,20,random,topn,0.2746191746345345
NSLKDD,20,random,random_n,0.560070744262699
NSLKDD,21,random,topn,0.5940786422431307
NSLKDD,21,random,random_n,0.2940260185948688
NSLKDD,22,random,topn,0.504162410765638
NSLKDD,22,random,random_n,0.6648067374317548
NSLKDD,23,random,topn,0.0
NSLKDD,23,random,random_n,0.4170129249144521
NSLKDD,24,random,topn,0.3869855905369221
NSLKDD,24,random,random_n,0.202816316062584
NSLKDD,25,random,topn,0.7312081587792036
NSLKDD,25,random,random_n,0.48823595879722365
NSLKDD,26,random,topn,0.34208035434519557
NSLKDD,26,random,random_n,0.7758267895194298
NSLKDD,27,random,topn,1.0395190335429167
NSLKDD,27,random,random_n,0.7447864791593958
NSLKDD,28,random,topn,0.36815223982373463
NSLKDD,28,random,random_n,0.5235805842946898
NSLKDD,29,random,topn,0.6932440905508866
NSLKDD,29,random,random_n,0.8280180170241634
NSLKDD,30,random,topn,0.6203852504711524
NSLKDD,30,random,random_n,0.2920554470419136
NSLKDD,31,random,topn,0.23151070357816494
NSLKDD,31,random,random_n,0.7584043769533994
NSLKDD,32,random,topn,0.5774661646143259
NSLKDD,32,random,random_n,0.774761348500627
NSLKDD,33,random,topn,0.4196946022136629
NSLKDD,33,random,random_n,0.6905278759896301
NSLKDD,34,random,topn,0.5508667761328127
NSLKDD,34,random,random_n,0.8044891672867012
NSLKDD,35,random,topn,0.5602489552231971
NSLKDD,35,random,random_n,0.31361796268257475
NSLKDD,36,random,topn,0.6705100820822262
NSLKDD,36,random,random_n,0.8208112208522168
NSLKDD,37,random,topn,0.6998496039380927
NSLKDD,37,random,random_n,0.5834213775728231
NSLKDD,38,random,topn,0.7056897235058236
NSLKDD,38,random,random_n,0.4381673139947548
NSLKDD,39,random,topn,0.8341669021488909
NSLKDD,39,random,random_n,0.6740891195350741
NSLKDD,40,random,topn,0.17039974214614828
NSLKDD,40,random,random_n,0.9186913067626751
NSLKDD,41,random,topn,0.5070267115321371
NSLKDD,41,random,random_n,0.5442738480079149
NSLKDD,42,random,topn,0.5765993393447172
NSLKDD,42,random,random_n,0.3493547774875227
NSLKDD,43,random,topn,0.9393935156271658
NSLKDD,43,random,random_n,0.4408906320262557
NSLKDD,44,random,topn,0.5227589894072698
NSLKDD,44,random,random_n,0.5270916345608215
NSLKDD,45,random,topn,0.5556733285231911
NSLKDD,45,random,random_n,0.717810613523191
NSLKDD,46,random,topn,0.41101341789563683
NSLKDD,46,random,random_n,0.6944651351896446
NSLKDD,47,random,topn,0.38993941114790615
NSLKDD,47,random,random_n,0.6669031514716411
NSLKDD,48,random,topn,0.8807670223334388
NSLKDD,48,random,random_n,0.6400812356218647
NSLKDD,49,random,topn,0.21479320035357571
NSLKDD,49,random,random_n,0.5982313849582908
NSLKDD,0,label_affinity,topn,0.03557026816744285
NSLKDD,0,label_affinity,random_n,0.45247552276683706
NSLKDD,1,label_affinity,topn,0.38089610938471036
NSLKDD,1,label_affinity,random_n,1.0115396005636839
NSLKDD,2,label_affinity,topn,0.8629090853036278
NSLKDD,2,label_affinity,random_n,0.44564123252364957
NSLKDD,3,label_affinity,topn,0.9021678716204495
NSLKDD,3,label_affinity,random_n,0.3073903126627418
NSLKDD,4,label_affinity,topn,0.2228659080489576
NSLKDD,4,label_affinity,random_n,0.4902386386854023
NSLKDD,5,label_affinity,topn,0.9972227464504494
NSLKDD,5,label_affinity,random_n,0.6628950105095972
NSLKDD,6,label_affinity,topn,0.7165464066578565
NSLKDD,6,label_affinity,random_n,0.6068421450452693
NSLKDD,7,label_affinity,topn,0.18729563988151474
NSLKDD,7,label_affinity,random_n,0.7352135809163644
NSLKDD,8,label_affinity,topn,0.7538367028528395
NSLKDD,8,label_affinity,random_n,0.6753355921587101
NSLKDD,9,label_affinity,topn,0.9708608801830984
NSLKDD,9,label_affinity,random_n,0.26058134535950167
NSLKDD,10,label_affinity,topn,0.03557026816744285
NSLKDD,10,label_affinity,random_n,0.36842916874555415
NSLKDD,11,label_affinity,topn,0.2833167519894529
NSLKDD,11,label_affinity,random_n,0.36542777902099527
NSLKDD,12,label_affinity,topn,0.9122579181706522
NSLKDD,12,label_affinity,random_n,0.2782002530920717
NSLKDD,13,label_affinity,topn,0.4265560013525345
NSLKDD,13,label_affinity,random_n,0.46939663345530924
NSLKDD,14,label_affinity,topn,0.15129725007551068
NSLKDD,14,label_affinity,random_n,0.8306393207208492
NSLKDD,15,label_affinity,topn,0.25650922045427965
NSLKDD,15,label_affinity,random_n,0.5040938326352443
NSLKDD,16,label_affinity,topn,0.4193181212594361
NSLKDD,16,label_affinity,random_n,0.07615490182782632
NSLKDD,17,label_affinity,topn,0.7776713697062881
NSLKDD,17,label_affinity,random_n,0.9134515796601014
NSLKDD,18,label_affinity,topn,0.45100981861117556
NSLKDD,18,label_affinity,random_n,0.7758267895194298
NSLKDD,19,label_affinity,topn,0.3200171438056538
NSLKDD,19,label_affinity,random_n,0.5865137118375325
NSLKDD,20,label_affinity,topn,0.6644498747067317
NSLKDD,20,label_affinity,random_n,0.7019917163567713
NSLKDD,21,label_affinity,topn,0.8449542146778429
NSLKDD,21,label_affinity,random_n,0.6203824705794041
NSLKDD,22,label_affinity,topn,0.36580752154642426
NSLKDD,22,label_affinity,random_n,0.286288759168485
NSLKDD,23,label_affinity,topn,0.9203011239268974
NSLKDD,23,label_affinity,random_n,0.33917569468770264
NSLKDD,24,label_affinity,topn,0.0
NSLKDD,24,label_affinity,random_n,0.3159709583101776
NSLKDD,25,label_affinity,topn,0.5689100574143153
NSLKDD,25,label_affinity,random_n,0.3088457961882033
NSLKDD,26,label_affinity,topn,0.28444687563821097
NSLKDD,26,label_affinity,random_n,0.7639299652029979
NSLKDD,27,label_affinity,topn,0.3701663631759422
NSLKDD,27,label_affinity,random_n,0.46339766142208566
NSLKDD,28,label_affinity,topn,0.6651431736947235
NSLKDD,28,label_affinity,random_n,0.41796603603438726
NSLKDD,29,label_affinity,topn,0.1320195019139422
NSLKDD,29,label_affinity,random_n,0.8893442430974455
NSLKDD,30,label_affinity,topn,0.03557026816744285
NSLKDD,30,label_affinity,random_n,0.8117742769459498
NSLKDD,31,label_affinity,topn,0.3725668709423989
NSLKDD,31,label_affinity,random_n,0.4388782792286297
NSLKDD,32,label_affinity,topn,0.44182334901831927
NSLKDD,32,label_affinity,random_n,0.5072641144407853
NSLKDD,33,label_affinity,topn,0.6311043939360349
NSLKDD,33,label_affinity,random_n,0.3738887363913926
NSLKDD,34,label_affinity,topn,0.44737527479056743
NSLKDD,34,label_affinity,random_n,0.8918123299704979
NSLKDD,35,label_affinity,topn,0.794885540762495
NSLKDD,35,label_affinity,random_n,0.6278922124337721
NSLKDD,36,label_affinity,topn,0.4516994911681798
NSLKDD,36,label_affinity,random_n,0.7639299652029979
NSLKDD,37,label_affinity,topn,1.0392993075778825
NSLKDD,37,label_affinity,random_n,0.35598986425656803
NSLKDD,38,label_affinity,topn,0.9439627719252921
NSLKDD,38,label_affinity,random_n,0.8087853910170152
NSLKDD,39,label_affinity,topn,0.9382631463845149
NSLKDD,39,label_affinity,random_n,0.5382130017217758
NSLKDD,40,label_affinity,topn,0.3980312245089352
NSLKDD,40,label_affinity,random_n,0.5190991635974659
NSLKDD,41,label_affinity,topn,0.3971898710472475
NSLKDD,41,label_affinity,random_n,0.384785780442278
NSLKDD,42,label_affinity,topn,0.8449996284173036
NSLKDD,42,label_affinity,random_n,0.22753664249712102
NSLKDD,43,label_affinity,topn,0.48627014229945936
NSLKDD,43,label_affinity,random_n,0.34436125411213503
NSLKDD,44,label_affinity,topn,0.2141305289454846
NSLKDD,44,label_affinity,random_n,0.34013372131519154
NSLKDD,45,label_affinity,topn,0.49145680930880514
NSLKDD,45,label_affinity,random_n,0.37173247387066466
NSLKDD,46,label_affinity,topn,0.4213896734698815
NSLKDD,46,label_affinity,random_n,0.6651431736947235
NSLKDD,47,label_affinity,topn,0.362482207623474
NSLKDD,47,label_affinity,random_n,0.4391751494007716
NSLKDD,48,label_affinity,topn,0.4001015720226338
NSLKDD,48,label_affinity,random_n,0.6124054752311471
NSLKDD,49,label_affinity,topn,0.2499563064635726
NSLKDD,49,label_affinity,random_n,0.7988461218978063
NSLKDD,0,random,topn,0.321234650834382
NSLKDD,0,random,random_n,0.3201275576944879
NSLKDD,1,random,topn,0.4126506417752709
NSLKDD,1,random,random_n,0.38343129190297626
NSLKDD,2,random,topn,0.8129688477149667
NSLKDD,2,random,random_n,0.49506228488736953
NSLKDD,3,random,topn,0.7441056041072032
NSLKDD,3,random,random_n,0.6693751192918441
NSLKDD,4,random,topn,0.5475633561823344
NSLKDD,4,random,random_n,0.47113978483335633
NSLKDD,5,random,topn,0.1433668227358519
NSLKDD,5,random,random_n,0.09083322157805807
NSLKDD,6,random,topn,0.5961308670476168
NSLKDD,6,random,random_n,0.3908887165204991
NSLKDD,7,random,topn,0.26688191520815074
NSLKDD,7,random,random_n,0.3372198537086124
NSLKDD,8,random,topn,0.2833167519894529
NSLKDD,8,random,random_n,0.47848949039629934
NSLKDD,9,random,topn,0.6579113477014701
NSLKDD,9,random,random_n,0.5141966205751922
NSLKDD,10,random,topn,0.14637191478743358
NSLKDD,10,random,random_n,0.26731970484549744
NSLKDD,11,random,topn,0.759145813963135
NSLKDD,11,random,random_n,0.6199204395737715
NSLKDD,12,random,topn,0.4275517110247116
NSLKDD,12,random,random_n,0.4915869899483481
NSLKDD,13,random,topn,0.5288203113972635
NSLKDD,13,random,random_n,0.2740446383076385
NSLKDD,14,random,topn,0.43817674992064076
NSLKDD,14,random,random_n,0.4766643616560217
NSLKDD,15,random,topn,0.6020343880186018
NSLKDD,15,random,random_n,0.7832938131888832
NSLKDD,16,random,topn,0.5384033797704574
NSLKDD,16,random,random_n,0.5230895378470048
NSLKDD,17,random,topn,0.5480039884122304
NSLKDD,17,random,random_n,0.7371960252126807
NSLKDD,18,random,topn,0.29053455268520195
NSLKDD,18,random,random_n,0.31646955857782494
NSLKDD,19,random,topn,0.21316567272858192
NSLKDD,19,random,random_n,0.3783768608161333
NSLKDD,20,random,topn,0.2746191746345345
NSLKDD,20,random,random_n,0.2824344232404103
NSLKDD,21,random,topn,0.5940786422431307
NSLKDD,21,random,random_n,0.9248620579038916
NSLKDD,22,random,topn,0.504162410765638
NSLKDD,22,random,random_n,0.8411559410266136
NSLKDD,23,random,topn,0.0
NSLKDD,23,random,random_n,0.4706157078199554
NSLKDD,24,random,topn,0.3869855905369221
NSLKDD,24,random,random_n,0.271820044495299
NSLKDD,25,random,topn,0.7312081587792036
NSLKDD,25,random,random_n,0.7542603088235177
NSLKDD,26,random,topn,0.34208035434519557
NSLKDD,26,random,random_n,0.2741040866070408
NSLKDD,27,random,topn,1.0395190335429167
NSLKDD,27,random,random_n,0.6927492319315404
NSLKDD,28,random,topn,0.36815223982373463
NSLKDD,28,random,random_n,0.44929567692241434
NSLKDD,29,random,topn,0.6932440905508866
NSLKDD,29,random,random_n,0.582053972690617
NSLKDD,30,random,topn,0.6203852504711524
NSLKDD,30,random,random_n,0.4711554102981912
NSLKDD,31,random,topn,0.23151070357816494
NSLKDD,31,random,random_n,0.7210055229953064
NSLKDD,32,random,topn,0.5774661646143259
NSLKDD,32,random,random_n,0.3299599192457298
NSLKDD,33,random,topn,0.4196946022136629
NSLKDD,33,random,random_n,0.6557272924102975
NSLKDD,34,random,topn,0.5508667761328127
NSLKDD,34,random,random_n,0.5514169666600847
NSLKDD,35,random,topn,0.5602489552231971
NSLKDD,35,random,random_n,0.905408373903856
NSLKDD,36,random,topn,0.6705100820822262
NSLKDD,36,random,random_n,0.261811168780787
NSLKDD,37,random,topn,0.6998496039380927
NSLKDD,37,random,random_n,0.4494154490564381
NSLKDD,38,random,topn,0.7056897235058236
NSLKDD,38,random,random_n,0.5789807678100306
NSLKDD,39,random,topn,0.8341669021488909
NSLKDD,39,random,random_n,0.4983297540707798
NSLKDD,40,random,topn,0.17039974214614828
NSLKDD,40,random,random_n,0.41686280466754094
NSLKDD,41,random,topn,0.5070267115321371
NSLKDD,41,random,random_n,0.5165366238562977
NSLKDD,42,random,topn,0.5765993393447172
NSLKDD,42,random,random_n,0.37677782802857074
NSLKDD,43,random,topn,0.9393935156271658
NSLKDD,43,random,random_n,0.3971171291248174
NSLKDD,44,random,topn,0.5227589894072698
NSLKDD,44,random,random_n,0.6218384972070032
NSLKDD,45,random,topn,0.5556733285231911
NSLKDD,45,random,random_n,0.9552582816256686
NSLKDD,46,random,topn,0.41101341789563683
NSLKDD,46,random,random_n,0.5340475459347233
NSLKDD,47,random,topn,0.38993941114790615
NSLKDD,47,random,random_n,0.5976793071175132
NSLKDD,48,random,topn,0.8807670223334388
NSLKDD,48,random,random_n,0.6693751192918441
NSLKDD,49,random,topn,0.21479320035357571
NSLKDD,49,random,random_n,0.1486387926103489
NSLKDD,0,label_affinity,topn,0.03557026816744285
NSLKDD,0,label_affinity,random_n,0.6015504488506508
NSLKDD,1,label_affinity,topn,0.38089610938471036
NSLKDD,1,label_affinity,random_n,0.5624328310785562
NSLKDD,2,label_affinity,topn,0.8629090853036278
NSLKDD,2,label_affinity,random_n,0.5974079812535479
NSLKDD,3,label_affinity,topn,0.9021678716204495
NSLKDD,3,label_affinity,random_n,0.5942234476521185
NSLKDD,4,label_affinity,topn,0.2228659080489576
NSLKDD,4,label_affinity,random_n,0.9279401554762053
NSLKDD,5,label_affinity,topn,0.9972227464504494
NSLKDD,5,label_affinity,random_n,0.7926010350267717
NSLKDD,6,label_affinity,topn,0.7165464066578565
NSLKDD,6,label_affinity,random_n,0.5869916807040497
NSLKDD,7,label_affinity,topn,0.18729563988151474
NSLKDD,7,label_affinity,random_n,0.6776101127439307
NSLKDD,8,label_affinity,topn,0.7538367028528395
NSLKDD,8,label_affinity,random_n,0.7906874586060839
NSLKDD,9,label_affinity,topn,0.9708608801830984
NSLKDD,9,label_affinity,random_n,0.7147683643588335
NSLKDD,10,label_affinity,topn,0.03557026816744285
NSLKDD,10,label_affinity,random_n,0.588853128450142
NSLKDD,11,label_affinity,topn,0.2833167519894529
NSLKDD,11,label_affinity,random_n,0.3600646540955714
NSLKDD,12,label_affinity,topn,0.9122579181706522
NSLKDD,12,label_affinity,random_n,0.6705100820822262
NSLKDD,13,label_affinity,topn,0.4265560013525345
NSLKDD,13,label_affinity,random_n,0.13635937862511863
NSLKDD,14,label_affinity,topn,0.15129725007551068
NSLKDD,14,label_affinity,random_n,0.6088778985421688
NSLKDD,15,label_affinity,topn,0.25650922045427965
NSLKDD,15,label_affinity,random_n,0.5376658999737834
NSLKDD,16,label_affinity,topn,0.4193181212594361
NSLKDD,16,label_affinity,random_n,0.33529847088602405
NSLKDD,17,label_affinity,topn,0.7776713697062881
NSLKDD,17,label_affinity,random_n,0.41440771570562024
NSLKDD,18,label_affinity,topn,0.45100981861117556
NSLKDD,18,label_affinity,random_n,0.38409248145428615
NSLKDD,19,label_affinity,topn,0.3200171438056538
NSLKDD,19,label_affinity,random_n,0.4710399721480889
NSLKDD,20,label_affinity,topn,0.6644498747067317
NSLKDD,20,label_affinity,random_n,0.36261921991596796
NSLKDD,21,label_affinity,topn,0.8449542146778429
NSLKDD,21,label_affinity,random_n,0.6215254553951642
NSLKDD,22,label_affinity,topn,0.36580752154642426
NSLKDD,22,label_affinity,random_n,0.7708804329426099
NSLKDD,23,label_affinity,topn,0.9203011239268974
NSLKDD,23,label_affinity,random_n,0.6250832883999765
NSLKDD,24,label_affinity,topn,0.0
NSLKDD,24,label_affinity,random_n,0.5617105185479468
NSLKDD,25,label_affinity,topn,0.5689100574143153
NSLKDD,25,label_affinity,random_n,0.07142637761772377
NSLKDD,26,label_affinity,topn,0.28444687563821097
NSLKDD,26,label_affinity,random_n,0.7640269784341015
NSLKDD,27,label_affinity,topn,0.3701663631759422
NSLKDD,27,label_affinity,random_n,0.578027820650418
NSLKDD,28,label_affinity,topn,0.6651431736947235
NSLKDD,28,label_affinity,random_n,0.7768402772694195
NSLKDD,29,label_affinity,topn,0.1320195019139422
NSLKDD,29,label_affinity,random_n,0.7595718356342184
NSLKDD,30,label_affinity,topn,0.03557026816744285
NSLKDD,30,label_affinity,random_n,0.47590403092153405
NSLKDD,31,label_affinity,topn,0.3725668709423989
NSLKDD,31,label_affinity,random_n,0.5916428689394057
NSLKDD,32,label_affinity,topn,0.44182334901831927
NSLKDD,32,label_affinity,random_n,0.7507749884831436
NSLKDD,33,label_affinity,topn,0.6311043939360349
NSLKDD,33,label_affinity,random_n,0.9229963527422905
NSLKDD,34,label_affinity,topn,0.44737527479056743
NSLKDD,34,label_affinity,random_n,0.21203838559333063
NSLKDD,35,label_affinity,topn,0.794885540762495
NSLKDD,35,label_affinity,random_n,0.30360606908562954
NSLKDD,36,label_affinity,topn,0.4516994911681798
NSLKDD,36,label_affinity,random_n,0.4474574938976758
NSLKDD,37,label_affinity,topn,1.0392993075778825
NSLKDD,37,label_affinity,random_n,0.8207492772684187
NSLKDD,38,label_affinity,topn,0.9439627719252921
NSLKDD,38,label_affinity,random_n,0.4987267656836389
NSLKDD,39,label_affinity,topn,0.9382631463845149
NSLKDD,39,label_affinity,random_n,0.633844155429759
NSLKDD,40,label_affinity,topn,0.3980312245089352
NSLKDD,40,label_affinity,random_n,0.5320799250163987
NSLKDD,41,label_affinity,topn,0.3971898710472475
NSLKDD,41,label_affinity,random_n,0.5603136677439206
NSLKDD,42,label_affinity,topn,0.8449996284173036
NSLKDD,42,label_affinity,random_n,0.4345143798069973
NSLKDD,43,label_affinity,topn,0.48627014229945936
NSLKDD,43,label_affinity,random_n,0.6837773872825781
