dataset,round,client_id,matrix_type,neighbor_type,mean_entropy,std_entropy,mean_js_to_global,mean_num_classes,class_coverage,class_coverage_ratio,same_dominant_class_ratio,mean_label_sim_to_client,client_entropy
UNSW,0,43,label_affinity,topn,0.44774356898810613,0.3191568779920373,0.5956847940462681,5.0,10,1.0,1.0,0.9817029727659574,-0.0
UNSW,0,43,label_affinity,random_n,0.941509414760375,0.15253607612796147,0.6341374739097742,6.666666666666667,10,1.0,0.0,0.04266450246561181,-0.0
UNSW,0,44,label_affinity,topn,1.0143484461964907,0.44381756863095945,0.7019972840814569,7.0,10,1.0,1.0,0.8697749016632,1.145839586890181
UNSW,0,44,label_affinity,random_n,1.2731286438829041,0.27890907344414795,0.5258405041632931,8.333333333333334,10,1.0,0.0,0.14474497159153174,1.145839586890181
UNSW,0,45,label_affinity,topn,0.25752653434489203,0.364197517541487,0.6047364975720901,3.0,7,0.7,1.0,0.9827778121127991,-0.0
UNSW,0,45,label_affinity,random_n,0.9817950095062491,0.2826799861193556,0.5851336569834475,7.666666666666667,10,1.0,0.3333333333333333,0.4026636420938281,-0.0
UNSW,0,46,label_affinity,topn,1.260280404860189,0.20505982701458608,0.49082608350894996,10.0,10,1.0,1.0,0.8682595121550407,0.7601897477267479
UNSW,0,46,label_affinity,random_n,1.0603431553913782,0.2529606413150625,0.7222518738850532,6.333333333333333,10,1.0,0.0,0.17840953981992516,0.7601897477267479
UNSW,0,47,label_affinity,topn,1.0465922311413463,0.11703903401310851,0.5422164473988814,9.333333333333334,10,1.0,1.0,0.9509875864805132,1.003681462200492
UNSW,0,47,label_affinity,random_n,1.0744290189555823,0.3310356820958046,0.5999875789013752,8.0,10,1.0,0.0,0.22274099278207793,1.003681462200492
UNSW,0,48,label_affinity,topn,0.5286285865080508,0.7475937164978045,0.5831984385908074,3.6666666666666665,9,0.9,1.0,0.9590220096397957,0.7209706113254837
UNSW,0,48,label_affinity,random_n,1.1304131862368634,0.30852533229988865,0.5168310251421598,9.666666666666666,10,1.0,0.0,0.17267104948168144,0.7209706113254837
UNSW,0,49,label_affinity,topn,1.1641509285332408,0.291426175412748,0.498929492968037,8.666666666666666,10,1.0,0.6666666666666666,0.7828816633561969,1.5879357071879205
UNSW,0,49,label_affinity,random_n,0.6725624100386715,0.47559211822029024,0.5710928929461282,6.0,9,0.9,0.3333333333333333,0.383277657036605,1.5879357071879205
UNSW,0,0,random,topn,0.8461603348221648,0.606749959526039,0.7009614951186255,4.666666666666667,10,1.0,0.0,0.04622969350941957,0.4789575217300045
UNSW,0,0,random,random_n,0.6934134113607969,0.4978575603499552,0.6071134768399931,5.333333333333333,9,0.9,0.0,0.06046881650523453,0.4789575217300045
UNSW,0,1,random,topn,0.7490648329999218,0.10065364297036657,0.5849186086790912,5.333333333333333,9,0.9,0.6666666666666666,0.4624329129802187,0.9357671657695651
UNSW,0,1,random,random_n,0.524961612623161,0.4946604670813475,0.6658218730083592,3.6666666666666665,9,0.9,0.3333333333333333,0.49661762648684116,0.9357671657695651
UNSW,0,2,random,topn,1.0632275869363903,0.10204209570688111,0.560944499900354,7.666666666666667,10,1.0,0.0,0.3505498225154399,1.3107748547182532
UNSW,0,2,random,random_n,1.2878369149507671,0.29663574889165883,0.5553740765783411,9.0,10,1.0,0.3333333333333333,0.41611172665406854,1.3107748547182532
UNSW,0,3,random,topn,0.7385014774125306,0.1037308076283523,0.6492435720132699,6.0,7,0.7,0.0,0.06788237059151452,0.8992423031923262
UNSW,0,3,random,random_n,0.8546461643046355,0.6930668852552346,0.5355575999807304,4.666666666666667,10,1.0,0.3333333333333333,0.2881891619452435,0.8992423031923262
UNSW,0,4,random,topn,0.6583157254675075,0.6760618571976517,0.6470993528512455,4.333333333333333,9,0.9,0.0,0.23827016223963224,1.0992452813827027
UNSW,0,4,random,random_n,1.3299337368341215,0.2831213526257793,0.5884942524975716,7.333333333333333,10,1.0,0.0,0.3531798429887363,1.0992452813827027
UNSW,0,5,random,topn,0.9408278474851252,0.23729696593003496,0.5817047975489408,7.0,10,1.0,0.3333333333333333,0.5380166022722214,0.7794463541986179
UNSW,0,5,random,random_n,0.6707466440927422,0.48781647358002644,0.644552970953097,4.0,9,0.9,0.0,0.10932536846670111,0.7794463541986179
UNSW,0,6,random,topn,0.334560487400164,0.47313997871546487,0.5877312156049752,3.6666666666666665,9,0.9,0.3333333333333333,0.3335074867114915,1.0549739927579818
UNSW,0,6,random,random_n,1.184567521807865,0.25028036255089325,0.5617050836276635,8.333333333333334,10,1.0,0.3333333333333333,0.7117174851575881,1.0549739927579818
UNSW,0,7,random,topn,0.7068842802644925,0.5008517525204651,0.646850010773297,5.333333333333333,9,0.9,0.3333333333333333,0.3367701613883623,-0.0
UNSW,0,7,random,random_n,0.8594006050166813,0.6135403747371806,0.6210953583797161,5.666666666666667,10,1.0,0.3333333333333333,0.3600513274844042,-0.0
UNSW,0,8,random,topn,0.9601802112351736,0.3746000774715075,0.7381821477371894,6.666666666666667,10,1.0,0.3333333333333333,0.27422348049563255,0.8787219451004151
UNSW,0,8,random,random_n,1.2473849937762018,0.24148302639184444,0.5647247265872786,8.666666666666666,10,1.0,0.3333333333333333,0.36386787024376277,0.8787219451004151
UNSW,0,9,random,topn,1.3441078494328575,0.2905504018469887,0.506530489682265,7.666666666666667,10,1.0,0.3333333333333333,0.30135725516686485,-0.0
UNSW,0,9,random,random_n,1.2320085773669633,0.3391544715322709,0.5175292184044773,8.0,10,1.0,0.0,0.1888226966825306,-0.0
UNSW,0,10,random,topn,0.9585839642049558,0.17706935993575376,0.6609541394075878,8.0,10,1.0,0.3333333333333333,0.30348720701684495,1.2382766314281446
UNSW,0,10,random,random_n,0.931940315627354,0.22801351870363276,0.7078484202733861,6.666666666666667,10,1.0,0.3333333333333333,0.2526188676121787,1.2382766314281446
UNSW,0,11,random,topn,0.5001389885080338,0.3544564938000343,0.5954476460280764,5.0,9,0.9,0.0,0.42955588489290153,1.6975381475258606
UNSW,0,11,random,random_n,0.8505692208712735,0.1630338111617628,0.7066701964173904,7.0,10,1.0,0.6666666666666666,0.629346979331489,1.6975381475258606
UNSW,0,12,random,topn,0.7893612580394184,0.065761244318545,0.5754282750762827,6.333333333333333,9,0.9,0.3333333333333333,0.5308644421205427,1.6190094270033586
UNSW,0,12,random,random_n,1.0977740436794152,0.24720427187144844,0.6422852311592543,7.333333333333333,10,1.0,0.0,0.37242779521747815,1.6190094270033586
UNSW,0,13,random,topn,1.2994505757246744,0.2839241978253736,0.541332179352162,8.666666666666666,10,1.0,0.0,0.195106677217305,-0.0
UNSW,0,13,random,random_n,1.1442149457569324,0.2763968432759154,0.5875921432855082,8.666666666666666,10,1.0,0.0,0.037395178469923025,-0.0
UNSW,0,14,random,topn,1.056777463917008,0.38074374950163903,0.5167534125319856,7.333333333333333,9,0.9,0.0,0.11531964134882848,1.3926414175763133
UNSW,0,14,random,random_n,0.6773583457136149,0.25805460410560926,0.7356384189740953,5.333333333333333,9,0.9,0.0,0.24359191657541657,1.3926414175763133
UNSW,0,15,random,topn,1.262203301983979,0.2526150001590847,0.5140580698650242,8.666666666666666,10,1.0,0.0,0.34291982845574726,0.6310578000107202
UNSW,0,15,random,random_n,0.5486155665288879,0.3895506206081586,0.6224449136465552,3.3333333333333335,6,0.6,0.0,0.028148818685148656,0.6310578000107202
UNSW,0,16,random,topn,0.5964419362971197,0.4449541176494082,0.6014135208051862,6.333333333333333,10,1.0,0.6666666666666666,0.7152570624728609,0.6222600956388348
UNSW,0,16,random,random_n,0.9965690277877228,0.38861453244978156,0.5211785843217068,8.333333333333334,10,1.0,0.0,0.2954382955229489,0.6222600956388348
UNSW,0,17,random,topn,1.0333519609468296,0.10182726968260818,0.6220825841377909,8.333333333333334,10,1.0,0.0,0.06451166014150403,0.8664003453880458
UNSW,0,17,random,random_n,1.1901120054088334,0.2220361546218729,0.5608566463658108,7.666666666666667,10,1.0,0.0,0.5006167858076879,0.8664003453880458
UNSW,0,18,random,topn,0.9049771467822755,0.4009936071849119,0.5687640175625434,7.0,10,1.0,0.3333333333333333,0.3468889337646716,0.38701146921460206
UNSW,0,18,random,random_n,0.8311656297098714,0.6934640506442854,0.512585228217547,6.333333333333333,10,1.0,0.0,0.15416357715576945,0.38701146921460206
UNSW,0,19,random,topn,0.9095573831470606,0.14414630804710374,0.6688410007237402,7.333333333333333,10,1.0,0.0,0.06854837242890482,0.620604405884972
UNSW,0,19,random,random_n,1.0088763081717391,0.004215133737966,0.6144913290190976,8.333333333333334,10,1.0,0.0,0.11449082505544717,0.620604405884972
UNSW,0,20,random,topn,1.4349438221535957,0.29594565310666515,0.4934296321504772,8.666666666666666,10,1.0,0.0,0.30843014675470415,1.1646191568440238
UNSW,0,20,random,random_n,0.9939463077126526,0.48955322298855064,0.6631850182246278,6.666666666666667,10,1.0,0.3333333333333333,0.5052279696024905,1.1646191568440238
UNSW,0,21,random,topn,0.9102526851144922,0.31302345162620593,0.4701380304072815,7.666666666666667,10,1.0,0.6666666666666666,0.7819070120245706,1.5403068243488547
UNSW,0,21,random,random_n,1.135033963060036,0.36851645230689173,0.5749728276035465,8.0,10,1.0,0.0,0.40713507454059145,1.5403068243488547
UNSW,0,22,random,topn,1.4657477039085494,0.09823577011233983,0.6124170085634929,9.0,10,1.0,0.0,0.13086129892996287,1.0214075594107743
