dataset,client_id,matrix_type,neighbor_type,mean_entropy
UNSW,48,random,topn,0.4227487719711526
UNSW,48,random,random_n,0.7561509495019184
UNSW,49,random,topn,1.2139442840493695
UNSW,49,random,random_n,0.5293484143658476
UNSW,0,label_affinity,topn,0.7411756017175405
UNSW,0,label_affinity,random_n,0.961032848333197
UNSW,1,label_affinity,topn,0.24032353710849455
UNSW,1,label_affinity,random_n,0.9990697506418963
UNSW,2,label_affinity,topn,1.0681124742314128
UNSW,2,label_affinity,random_n,1.2104164530938617
UNSW,3,label_affinity,topn,0.6816494836817805
UNSW,3,label_affinity,random_n,1.0760668507905262
UNSW,4,label_affinity,topn,0.7328959922573276
UNSW,4,label_affinity,random_n,0.38653035741642605
UNSW,5,label_affinity,topn,0.8640695236760765
UNSW,5,label_affinity,random_n,1.040105313475884
UNSW,6,label_affinity,topn,0.9950668670926587
UNSW,6,label_affinity,random_n,0.2929073150334717
UNSW,7,label_affinity,topn,0.44719167240348523
UNSW,7,label_affinity,random_n,1.221685752607104
UNSW,8,label_affinity,topn,1.032437905721497
UNSW,8,label_affinity,random_n,0.9905944249468069
UNSW,9,label_affinity,topn,0.5286285865080508
UNSW,9,label_affinity,random_n,0.5293484143658476
UNSW,10,label_affinity,topn,1.275166530804161
UNSW,10,label_affinity,random_n,0.7907573864868583
UNSW,11,label_affinity,topn,0.7972412423692194
UNSW,11,label_affinity,random_n,1.2456160148982172
UNSW,12,label_affinity,topn,0.9702854047478618
UNSW,12,label_affinity,random_n,0.7318454201096339
UNSW,13,label_affinity,topn,0.0
UNSW,13,label_affinity,random_n,1.127803209661261
UNSW,14,label_affinity,topn,1.3973988562031092
UNSW,14,label_affinity,random_n,0.6984312066823181
UNSW,15,label_affinity,topn,1.343109171081119
UNSW,15,label_affinity,random_n,1.144635538809962
UNSW,16,label_affinity,topn,0.0
UNSW,16,label_affinity,random_n,1.2044282316944634
UNSW,17,label_affinity,topn,0.5286285865080508
UNSW,17,label_affinity,random_n,1.3675948110706406
UNSW,18,label_affinity,topn,1.2672911520883503
UNSW,18,label_affinity,random_n,0.9180087791350439
UNSW,19,label_affinity,topn,0.0
UNSW,19,label_affinity,random_n,0.9489808144622756
UNSW,20,label_affinity,topn,1.0566177542519581
UNSW,20,label_affinity,random_n,0.6526891986004593
UNSW,21,label_affinity,topn,1.200153970972893
UNSW,21,label_affinity,random_n,1.0395317826102728
UNSW,22,label_affinity,topn,0.8578675541269657
UNSW,22,label_affinity,random_n,1.1856232131630253
UNSW,23,label_affinity,topn,1.5097027688704872
UNSW,23,label_affinity,random_n,0.8241314609250052
UNSW,24,label_affinity,topn,1.0088075977890842
UNSW,24,label_affinity,random_n,1.4182662406487327
UNSW,25,label_affinity,topn,0.8991567376496024
UNSW,25,label_affinity,random_n,0.8059790174978595
UNSW,26,label_affinity,topn,1.440501067652043
UNSW,26,label_affinity,random_n,1.1176981297552901
UNSW,27,label_affinity,topn,0.7858830524371084
UNSW,27,label_affinity,random_n,1.0951430382791052
UNSW,28,label_affinity,topn,1.2881155199368177
UNSW,28,label_affinity,random_n,1.1122158076702722
UNSW,29,label_affinity,topn,0.24032353710849455
UNSW,29,label_affinity,random_n,1.0698473427481414
UNSW,30,label_affinity,topn,0.7972412423692194
UNSW,30,label_affinity,random_n,0.7217403402036631
UNSW,31,label_affinity,topn,1.1016239817278135
UNSW,31,label_affinity,random_n,1.130262065175703
UNSW,32,label_affinity,topn,1.3280048956344548
UNSW,32,label_affinity,random_n,0.38194652896339365
UNSW,33,label_affinity,topn,0.9102526851144922
UNSW,33,label_affinity,random_n,0.6402166208677001
UNSW,34,label_affinity,topn,0.964232467832281
UNSW,34,label_affinity,random_n,0.4756721805381579
UNSW,35,label_affinity,topn,0.9515380655207424
UNSW,35,label_affinity,random_n,0.6767830846033259
UNSW,36,label_affinity,topn,1.354325246377334
UNSW,36,label_affinity,random_n,0.5648634649729859
UNSW,37,label_affinity,topn,0.8996275023321906
UNSW,37,label_affinity,random_n,1.1924974641955375
UNSW,38,label_affinity,topn,1.2337289188287153
UNSW,38,label_affinity,random_n,0.7225334929828593
UNSW,39,label_affinity,topn,1.306811463373615
UNSW,39,label_affinity,random_n,1.3909773863627126
UNSW,40,label_affinity,topn,0.9493009005540888
UNSW,40,label_affinity,random_n,1.217452424984298
UNSW,41,label_affinity,topn,0.20742003187961158
UNSW,41,label_affinity,random_n,0.8759837071341873
UNSW,42,label_affinity,topn,0.20686813529499068
UNSW,42,label_affinity,random_n,1.1124500925816938
UNSW,43,label_affinity,topn,0.44774356898810613
UNSW,43,label_affinity,random_n,0.8808281568695978
UNSW,44,label_affinity,topn,1.0143484461964907
UNSW,44,label_affinity,random_n,1.1207911846007461
UNSW,45,label_affinity,topn,0.25752653434489203
UNSW,45,label_affinity,random_n,0.7644168747287088
UNSW,46,label_affinity,topn,1.260280404860189
UNSW,46,label_affinity,random_n,0.8250133439813606
UNSW,47,label_affinity,topn,1.0465922311413463
UNSW,47,label_affinity,random_n,0.5926547494309138
UNSW,48,label_affinity,topn,0.5286285865080508
UNSW,48,label_affinity,random_n,1.4904838661765414
UNSW,49,label_affinity,topn,1.1641509285332408
UNSW,49,label_affinity,random_n,0.6460273697975673
UNSW,0,random,topn,0.8461603348221648
UNSW,0,random,random_n,1.2545892578359872
UNSW,1,random,topn,0.7490648329999218
UNSW,1,random,random_n,0.8308200771993222
UNSW,2,random,topn,1.0632275869363903
UNSW,2,random,random_n,0.5448700579334981
UNSW,3,random,topn,0.7385014774125306
UNSW,3,random,random_n,0.9504943379883284
UNSW,4,random,topn,0.6583157254675075
UNSW,4,random,random_n,1.0921670175762876
UNSW,5,random,topn,0.9408278474851252
UNSW,5,random,random_n,1.0043546859115478
UNSW,6,random,topn,0.334560487400164
UNSW,6,random,random_n,0.47016805140311274
UNSW,7,random,topn,0.7068842802644925
UNSW,7,random,random_n,1.2199051105251206
UNSW,8,random,topn,0.9601802112351736
UNSW,8,random,random_n,0.811169607294536
UNSW,9,random,topn,1.3441078494328575
UNSW,9,random,random_n,1.2549497471872815
UNSW,10,random,topn,0.9585839642049558
UNSW,10,random,random_n,1.0644168679889636
UNSW,11,random,topn,0.5001389885080338
UNSW,11,random,random_n,1.211058602602675
UNSW,12,random,topn,0.7893612580394184
UNSW,12,random,random_n,0.9837564596233177
UNSW,13,random,topn,1.2994505757246744
UNSW,13,random,random_n,1.5464990194245773
UNSW,14,random,topn,1.056777463917008
UNSW,14,random,random_n,1.3509857199920174
UNSW,15,random,topn,1.262203301983979
UNSW,15,random,random_n,1.2875863893789499
UNSW,16,random,topn,0.5964419362971197
UNSW,16,random,random_n,0.8227773872267322
UNSW,17,random,topn,1.0333519609468296
UNSW,17,random,random_n,1.1932367888155586
UNSW,18,random,topn,0.9049771467822755
UNSW,18,random,random_n,1.154400060629743
UNSW,19,random,topn,0.9095573831470606
UNSW,19,random,random_n,1.002771000748038
UNSW,20,random,topn,1.4349438221535957
UNSW,20,random,random_n,1.0433633572027714
UNSW,21,random,topn,0.9102526851144922
UNSW,21,random,random_n,0.9322611429695211
UNSW,22,random,topn,1.4657477039085494
UNSW,22,random,random_n,1.2141980022669145
UNSW,23,random,topn,1.0136812032922125
UNSW,23,random,random_n,1.0696043297725404
UNSW,24,random,topn,1.0686995580139875
UNSW,24,random,random_n,1.1500665662312606
UNSW,25,random,topn,0.9888384343563269
UNSW,25,random,random_n,0.8034442715909944
UNSW,26,random,topn,0.7045373429672658
UNSW,26,random,random_n,0.6721665139482363
UNSW,27,random,topn,0.25981545139953927
UNSW,27,random,random_n,1.282362653184051
UNSW,28,random,topn,0.9245863760596779
UNSW,28,random,random_n,1.4172835799300791
UNSW,29,random,topn,1.1055158581764064
UNSW,29,random,random_n,1.3987802312412416
UNSW,30,random,topn,0.9916242228177939
UNSW,30,random,random_n,1.205602550374331
UNSW,31,random,topn,0.8159710998717276
UNSW,31,random,random_n,1.2303534820072202
UNSW,32,random,topn,1.0235248970394724
UNSW,32,random,random_n,0.8290593367934157
UNSW,33,random,topn,1.1856577255451037
UNSW,33,random,random_n,0.9617076138305484
UNSW,34,random,topn,1.3137411004305848
UNSW,34,random,random_n,1.1542789904304653
UNSW,35,random,topn,1.2691909816038622
UNSW,35,random,random_n,1.1250705228051705
UNSW,36,random,topn,1.2255529996735095
UNSW,36,random,random_n,0.9611155738021951
UNSW,37,random,topn,0.7102935903266409
UNSW,37,random,random_n,0.8677913395421303
UNSW,38,random,topn,1.0132831365251915
UNSW,38,random,random_n,1.2265971619594438
UNSW,39,random,topn,1.3000118691431801
UNSW,39,random,random_n,0.650341486851008
UNSW,40,random,topn,0.6016334786676523
UNSW,40,random,random_n,1.3397474781393193
UNSW,41,random,topn,0.7895102027640287
UNSW,41,random,random_n,1.2296701661192975
UNSW,42,random,topn,0.9682062876351575
UNSW,42,random,random_n,0.9801069850008094
UNSW,43,random,topn,1.1974225224035437
UNSW,43,random,random_n,0.6493543721272096
UNSW,44,random,topn,0.4937201196840772
UNSW,44,random,random_n,1.181247971263635
UNSW,45,random,topn,1.2748531547739748
UNSW,45,random,random_n,0.8232599332484569
UNSW,46,random,topn,0.5066155696924327
UNSW,46,random,random_n,0.39817488294709863
UNSW,47,random,topn,1.1937664151084748
UNSW,47,random,random_n,1.1742304167139472
UNSW,48,random,topn,0.4227487719711526
UNSW,48,random,random_n,1.0881914723050323
UNSW,49,random,topn,1.2139442840493695
UNSW,49,random,random_n,0.7749268742112584
UNSW,0,label_affinity,topn,0.7411756017175405
UNSW,0,label_affinity,random_n,1.5486294685116977
UNSW,1,label_affinity,topn,0.24032353710849455
UNSW,1,label_affinity,random_n,0.6550022505574494
UNSW,2,label_affinity,topn,1.0681124742314128
UNSW,2,label_affinity,random_n,0.9325241251249862
UNSW,3,label_affinity,topn,0.6816494836817805
UNSW,3,label_affinity,random_n,0.9532914762536461
UNSW,4,label_affinity,topn,0.7328959922573276
UNSW,4,label_affinity,random_n,0.9679369889038938
UNSW,5,label_affinity,topn,0.8640695236760765
UNSW,5,label_affinity,random_n,0.6473094481252074
UNSW,6,label_affinity,topn,0.9950668670926587
UNSW,6,label_affinity,random_n,0.9086994103548163
UNSW,7,label_affinity,topn,0.44719167240348523
UNSW,7,label_affinity,random_n,0.8809698999819675
UNSW,8,label_affinity,topn,1.032437905721497
UNSW,8,label_affinity,random_n,0.9631532972496398
UNSW,9,label_affinity,topn,0.5286285865080508
UNSW,9,label_affinity,random_n,1.08761272113958
UNSW,10,label_affinity,topn,1.275166530804161
UNSW,10,label_affinity,random_n,0.7773941380430092
UNSW,11,label_affinity,topn,0.7972412423692194
UNSW,11,label_affinity,random_n,1.070910938602702
UNSW,12,label_affinity,topn,0.9702854047478618
UNSW,12,label_affinity,random_n,1.0153230304671235
UNSW,13,label_affinity,topn,0.0
UNSW,13,label_affinity,random_n,1.2823128844476248
UNSW,14,label_affinity,topn,1.3973988562031092
UNSW,14,label_affinity,random_n,1.057712864848274
UNSW,15,label_affinity,topn,1.343109171081119
UNSW,15,label_affinity,random_n,1.173747943980261
UNSW,16,label_affinity,topn,0.0
UNSW,16,label_affinity,random_n,1.227018604804181
UNSW,17,label_affinity,topn,0.5286285865080508
UNSW,17,label_affinity,random_n,1.50152508866961
UNSW,18,label_affinity,topn,1.2672911520883503
UNSW,18,label_affinity,random_n,0.6721665139482363
UNSW,19,label_affinity,topn,0.0
UNSW,19,label_affinity,random_n,1.2643510747336895
UNSW,20,label_affinity,topn,1.0566177542519581
UNSW,20,label_affinity,random_n,0.6631248799833972
UNSW,21,label_affinity,topn,1.200153970972893
UNSW,21,label_affinity,random_n,1.1446355388099623
UNSW,22,label_affinity,topn,0.8578675541269657
UNSW,22,label_affinity,random_n,0.20686813529499068
UNSW,23,label_affinity,topn,1.5097027688704872
UNSW,23,label_affinity,random_n,0.6925422541397707
UNSW,24,label_affinity,topn,1.0088075977890842
UNSW,24,label_affinity,random_n,1.3516934784115373
UNSW,25,label_affinity,topn,0.8991567376496024
UNSW,25,label_affinity,random_n,0.8802865840940447
UNSW,26,label_affinity,topn,1.440501067652043
UNSW,26,label_affinity,random_n,1.1248787715848678
UNSW,27,label_affinity,topn,0.7858830524371084
UNSW,27,label_affinity,random_n,1.015440808016331
UNSW,28,label_affinity,topn,1.2881155199368177
UNSW,28,label_affinity,random_n,0.9387998305783177
UNSW,29,label_affinity,topn,0.24032353710849455
UNSW,29,label_affinity,random_n,0.5595628857969813
UNSW,30,label_affinity,topn,0.7972412423692194
UNSW,30,label_affinity,random_n,0.864645155022866
UNSW,31,label_affinity,topn,1.1016239817278135
UNSW,31,label_affinity,random_n,0.9195591107672589
UNSW,32,label_affinity,topn,1.3280048956344548
UNSW,32,label_affinity,random_n,0.9937751635896737
UNSW,33,label_affinity,topn,0.9102526851144922
UNSW,33,label_affinity,random_n,0.9796221592720773
UNSW,34,label_affinity,topn,0.964232467832281
UNSW,34,label_affinity,random_n,1.226052305368264
UNSW,35,label_affinity,topn,0.9515380655207424
UNSW,35,label_affinity,random_n,1.0219302979902594
UNSW,36,label_affinity,topn,1.354325246377334
UNSW,36,label_affinity,random_n,1.1248787715848678
UNSW,37,label_affinity,topn,0.8996275023321906
UNSW,37,label_affinity,random_n,0.7459814011921124
UNSW,38,label_affinity,topn,1.2337289188287153
UNSW,38,label_affinity,random_n,0.49924721870468103
UNSW,39,label_affinity,topn,1.306811463373615
UNSW,39,label_affinity,random_n,1.0193696474583402
UNSW,40,label_affinity,topn,0.9493009005540888
UNSW,40,label_affinity,random_n,0.9658220935271163
UNSW,41,label_affinity,topn,0.20742003187961158
UNSW,41,label_affinity,random_n,0.8174287016373993
UNSW,42,label_affinity,topn,0.20686813529499068
UNSW,42,label_affinity,random_n,0.8629635352616685
UNSW,43,label_affinity,topn,0.44774356898810613
UNSW,43,label_affinity,random_n,0.7245202837477424
UNSW,44,label_affinity,topn,1.0143484461964907
UNSW,44,label_affinity,random_n,0.9601619891494654
UNSW,45,label_affinity,topn,0.25752653434489203
UNSW,45,label_affinity,random_n,0.856240092902218
UNSW,46,label_affinity,topn,1.260280404860189
UNSW,46,label_affinity,random_n,1.0364159022669694
UNSW,47,label_affinity,topn,1.0465922311413463
UNSW,47,label_affinity,random_n,0.7474910033855483
UNSW,48,label_affinity,topn,0.5286285865080508
UNSW,48,label_affinity,random_n,1.2963643261270779
UNSW,49,label_affinity,topn,1.1641509285332408
UNSW,49,label_affinity,random_n,1.0201575115416
UNSW,0,random,topn,0.8461603348221648
UNSW,0,random,random_n,1.2142492423030695
UNSW,1,random,topn,0.7490648329999218
UNSW,1,random,random_n,0.7530139209881197
UNSW,2,random,topn,1.0632275869363903
UNSW,2,random,random_n,0.5648634649729859
UNSW,3,random,topn,0.7385014774125306
UNSW,3,random,random_n,0.6333765015037298
UNSW,4,random,topn,0.6583157254675075
UNSW,4,random,random_n,1.244708936837222
UNSW,5,random,topn,0.9408278474851252
UNSW,5,random,random_n,0.7428368885620689
UNSW,6,random,topn,0.334560487400164
UNSW,6,random,random_n,1.1700214325446305
UNSW,7,random,topn,0.7068842802644925
UNSW,7,random,random_n,1.1983446669546296
UNSW,8,random,topn,0.9601802112351736
UNSW,8,random,random_n,1.0399060035730991
UNSW,9,random,topn,1.3441078494328575
UNSW,9,random,random_n,1.235175948319948
UNSW,10,random,topn,0.9585839642049558
UNSW,10,random,random_n,1.2060949869992994
UNSW,11,random,topn,0.5001389885080338
UNSW,11,random,random_n,0.6234016898224909
UNSW,12,random,topn,0.7893612580394184
UNSW,12,random,random_n,0.6482906521944028
UNSW,13,random,topn,1.2994505757246744
UNSW,13,random,random_n,1.0814018971976502
UNSW,14,random,topn,1.056777463917008
UNSW,14,random,random_n,1.4013326936934452
UNSW,15,random,topn,1.262203301983979
UNSW,15,random,random_n,0.6113859429442967
UNSW,16,random,topn,0.5964419362971197
UNSW,16,random,random_n,1.2090031892595685
UNSW,17,random,topn,1.0333519609468296
UNSW,17,random,random_n,1.5456210689592875
UNSW,18,random,topn,0.9049771467822755
UNSW,18,random,random_n,1.1268638982136865
UNSW,19,random,topn,0.9095573831470606
UNSW,19,random,random_n,0.8695928387081012
UNSW,20,random,topn,1.4349438221535957
UNSW,20,random,random_n,0.7187143037801844
UNSW,21,random,topn,0.9102526851144922
UNSW,21,random,random_n,0.8021558620050765
UNSW,22,random,topn,1.4657477039085494
UNSW,22,random,random_n,0.8265137067474623
UNSW,23,random,topn,1.0136812032922125
UNSW,23,random,random_n,1.2975050413775873
UNSW,24,random,topn,1.0686995580139875
UNSW,24,random,random_n,1.1463634036921022
UNSW,25,random,topn,0.9888384343563269
UNSW,25,random,random_n,1.1725809372009195
UNSW,26,random,topn,0.7045373429672658
UNSW,26,random,random_n,1.1086623254518717
UNSW,27,random,topn,0.25981545139953927
UNSW,27,random,random_n,1.3773079979124223
UNSW,28,random,topn,0.9245863760596779
UNSW,28,random,random_n,0.813178524850191
UNSW,29,random,topn,1.1055158581764064
UNSW,29,random,random_n,0.2929073150334717
UNSW,30,random,topn,0.9916242228177939
UNSW,30,random,random_n,0.6690747945774707
UNSW,31,random,topn,0.8159710998717276
UNSW,31,random,random_n,0.31192238858985505
UNSW,32,random,topn,1.0235248970394724
UNSW,32,random,random_n,1.0636575602338494
UNSW,33,random,topn,1.1856577255451037
UNSW,33,random,random_n,1.4103157838128062
UNSW,34,random,topn,1.3137411004305848
UNSW,34,random,random_n,1.2147370947090386
UNSW,35,random,topn,1.2691909816038622
UNSW,35,random,random_n,0.9618552796684905
UNSW,36,random,topn,1.2255529996735095
UNSW,36,random,random_n,0.41275887714271486
UNSW,37,random,topn,0.7102935903266409
UNSW,37,random,random_n,0.9249014825999868
UNSW,38,random,topn,1.0132831365251915
UNSW,38,random,random_n,0.653484323896519
UNSW,39,random,topn,1.3000118691431801
UNSW,39,random,random_n,1.3832166969825164
UNSW,40,random,topn,0.6016334786676523
UNSW,40,random,random_n,0.8896779092357042
UNSW,41,random,topn,0.7895102027640287
UNSW,41,random,random_n,1.2149946003883485
UNSW,42,random,topn,0.9682062876351575
UNSW,42,random,random_n,1.2729533713113506
UNSW,43,random,topn,1.1974225224035437
UNSW,43,random,random_n,1.1227212349282516
UNSW,44,random,topn,0.4937201196840772
UNSW,44,random,random_n,0.9930360892380014
UNSW,45,random,topn,1.2748531547739748
UNSW,45,random,random_n,1.0397521117773758
UNSW,46,random,topn,0.5066155696924327
UNSW,46,random,random_n,0.8049893895357041
UNSW,47,random,topn,1.1937664151084748
UNSW,47,random,random_n,1.1835493180951138
UNSW,48,random,topn,0.4227487719711526
UNSW,48,random,random_n,0.6333765015037298
UNSW,49,random,topn,1.2139442840493695
UNSW,49,random,random_n,1.0535803667017765
UNSW,0,label_affinity,topn,0.7411756017175405
UNSW,0,label_affinity,random_n,1.0827760013527292
UNSW,1,label_affinity,topn,0.24032353710849455
UNSW,1,label_affinity,random_n,0.5588911101232403
UNSW,2,label_affinity,topn,1.0681124742314128
UNSW,2,label_affinity,random_n,0.6519360688676614
UNSW,3,label_affinity,topn,0.6816494836817805
UNSW,3,label_affinity,random_n,0.7087067502766704
UNSW,4,label_affinity,topn,0.7328959922573276
UNSW,4,label_affinity,random_n,0.5926547494309138
UNSW,5,label_affinity,topn,0.8640695236760765
UNSW,5,label_affinity,random_n,0.8412342909858285
UNSW,6,label_affinity,topn,0.9950668670926587
UNSW,6,label_affinity,random_n,1.3431107916002134
UNSW,7,label_affinity,topn,0.44719167240348523
UNSW,7,label_affinity,random_n,1.1409817253832706
UNSW,8,label_affinity,topn,1.032437905721497
UNSW,8,label_affinity,random_n,1.3680019111803634
UNSW,9,label_affinity,topn,0.5286285865080508
UNSW,9,label_affinity,random_n,1.4106402984916466
UNSW,10,label_affinity,topn,1.275166530804161
UNSW,10,label_affinity,random_n,0.8143404408444326
UNSW,11,label_affinity,topn,0.7972412423692194
UNSW,11,label_affinity,random_n,0.6067386309027288
UNSW,12,label_affinity,topn,0.9702854047478618
UNSW,12,label_affinity,random_n,1.2563653478528307
UNSW,13,label_affinity,topn,0.0
UNSW,13,label_affinity,random_n,0.7183703839145393
UNSW,14,label_affinity,topn,1.3973988562031092
UNSW,14,label_affinity,random_n,0.0
UNSW,15,label_affinity,topn,1.343109171081119
UNSW,15,label_affinity,random_n,1.1637357930136423
UNSW,16,label_affinity,topn,0.0
UNSW,16,label_affinity,random_n,1.209132271435493
UNSW,17,label_affinity,topn,0.5286285865080508
UNSW,17,label_affinity,random_n,0.7537591452247794
UNSW,18,label_affinity,topn,1.2672911520883503
UNSW,18,label_affinity,random_n,0.3380019226385074
UNSW,19,label_affinity,topn,0.0
UNSW,19,label_affinity,random_n,0.6676997706822223
UNSW,20,label_affinity,topn,1.0566177542519581
UNSW,20,label_affinity,random_n,0.7900322610211302
UNSW,21,label_affinity,topn,1.200153970972893
UNSW,21,label_affinity,random_n,0.6822757410410799
UNSW,22,label_affinity,topn,0.8578675541269657
UNSW,22,label_affinity,random_n,0.9048040859212166
UNSW,23,label_affinity,topn,1.5097027688704872
UNSW,23,label_affinity,random_n,0.501473637739424
UNSW,24,label_affinity,topn,1.0088075977890842
UNSW,24,label_affinity,random_n,0.9248614476598584
UNSW,25,label_affinity,topn,0.8991567376496024
UNSW,25,label_affinity,random_n,1.0833060750323271
UNSW,26,label_affinity,topn,1.440501067652043
UNSW,26,label_affinity,random_n,1.0900366714047312
UNSW,27,label_affinity,topn,0.7858830524371084
UNSW,27,label_affinity,random_n,1.0544469343300975
UNSW,28,label_affinity,topn,1.2881155199368177
UNSW,28,label_affinity,random_n,1.0088317326914273
UNSW,29,label_affinity,topn,0.24032353710849455
UNSW,29,label_affinity,random_n,0.9684210664700957
UNSW,30,label_affinity,topn,0.7972412423692194
UNSW,30,label_affinity,random_n,0.5531440169730247
UNSW,31,label_affinity,topn,1.1016239817278135
UNSW,31,label_affinity,random_n,0.9931825199730603
UNSW,32,label_affinity,topn,1.3280048956344548
UNSW,32,label_affinity,random_n,1.1631177569912794
UNSW,33,label_affinity,topn,0.9102526851144922
UNSW,33,label_affinity,random_n,0.6516327664199063
UNSW,34,label_affinity,topn,0.964232467832281
UNSW,34,label_affinity,random_n,1.082922110157792
UNSW,35,label_affinity,topn,0.9515380655207424
UNSW,35,label_affinity,random_n,0.7203037434112756
UNSW,36,label_affinity,topn,1.354325246377334
UNSW,36,label_affinity,random_n,0.8819265052987518
UNSW,37,label_affinity,topn,0.8996275023321906
UNSW,37,label_affinity,random_n,0.8703579925206437
UNSW,38,label_affinity,topn,1.2337289188287153
UNSW,38,label_affinity,random_n,0.7884440379075901
UNSW,39,label_affinity,topn,1.306811463373615
UNSW,39,label_affinity,random_n,0.7833931847725847
UNSW,40,label_affinity,topn,0.9493009005540888
UNSW,40,label_affinity,random_n,0.8059790174978595
UNSW,41,label_affinity,topn,0.20742003187961158
UNSW,41,label_affinity,random_n,1.2813880911362256
UNSW,42,label_affinity,topn,0.20686813529499068
UNSW,42,label_affinity,random_n,0.8703741606961611
UNSW,43,label_affinity,topn,0.44774356898810613
UNSW,43,label_affinity,random_n,0.6050545801615765
UNSW,44,label_affinity,topn,1.0143484461964907
UNSW,44,label_affinity,random_n,1.4826810212980124
UNSW,45,label_affinity,topn,0.25752653434489203
UNSW,45,label_affinity,random_n,0.7459449896860372
UNSW,46,label_affinity,topn,1.260280404860189
UNSW,46,label_affinity,random_n,0.6472775515763245
UNSW,47,label_affinity,topn,1.0465922311413463
UNSW,47,label_affinity,random_n,0.6675852815860285
UNSW,48,label_affinity,topn,0.5286285865080508
UNSW,48,label_affinity,random_n,1.243702900595793
UNSW,49,label_affinity,topn,1.1641509285332408
UNSW,49,label_affinity,random_n,0.8319910694713974
UNSW,0,random,topn,0.8461603348221648
UNSW,0,random,random_n,0.12900382307153402
UNSW,1,random,topn,0.7490648329999218
UNSW,1,random,random_n,0.7255993193371952
UNSW,2,random,topn,1.0632275869363903
UNSW,2,random,random_n,1.2055407924444486
UNSW,3,random,topn,0.7385014774125306
UNSW,3,random,random_n,0.8730235950132882
UNSW,4,random,topn,0.6583157254675075
UNSW,4,random,random_n,1.3431431085565257
UNSW,5,random,topn,0.9408278474851252
UNSW,5,random,random_n,0.47218771582957525
UNSW,6,random,topn,0.334560487400164
UNSW,6,random,random_n,1.2279488590230245
UNSW,7,random,topn,0.7068842802644925
UNSW,7,random,random_n,0.9276738596971782
UNSW,8,random,topn,0.9601802112351736
UNSW,8,random,random_n,0.8829269285458275
UNSW,9,random,topn,1.3441078494328575
UNSW,9,random,random_n,0.8611785486949204
UNSW,10,random,topn,0.9585839642049558
UNSW,10,random,random_n,0.8596955193342878
UNSW,11,random,topn,0.5001389885080338
UNSW,11,random,random_n,1.2419341827561932
UNSW,12,random,topn,0.7893612580394184
UNSW,12,random,random_n,0.9383688325859686
UNSW,13,random,topn,1.2994505757246744
UNSW,13,random,random_n,0.683661233927691
UNSW,14,random,topn,1.056777463917008
UNSW,14,random,random_n,0.9143043121441039
UNSW,15,random,topn,1.262203301983979
UNSW,15,random,random_n,0.41513522068801456
UNSW,16,random,topn,0.5964419362971197
UNSW,16,random,random_n,0.7645667992392656
UNSW,17,random,topn,1.0333519609468296
UNSW,17,random,random_n,1.234604042556472
UNSW,18,random,topn,0.9049771467822755
UNSW,18,random,random_n,0.8256615005748262
UNSW,19,random,topn,0.9095573831470606
UNSW,19,random,random_n,0.6921271840562521
UNSW,20,random,topn,1.4349438221535957
UNSW,20,random,random_n,1.0395212323221246
UNSW,21,random,topn,0.9102526851144922
UNSW,21,random,random_n,1.0956857810501839
UNSW,22,random,topn,1.4657477039085494
UNSW,22,random,random_n,0.708235122951745
UNSW,23,random,topn,1.0136812032922125
UNSW,23,random,random_n,1.3520011700282295
UNSW,24,random,topn,1.0686995580139875
UNSW,24,random,random_n,1.1709307193882814
UNSW,25,random,topn,0.9888384343563269
UNSW,25,random,random_n,1.3148944665213183
UNSW,26,random,topn,0.7045373429672658
UNSW,26,random,random_n,1.0536636119672245
UNSW,27,random,topn,0.25981545139953927
UNSW,27,random,random_n,1.1031405559737812
UNSW,28,random,topn,0.9245863760596779
UNSW,28,random,random_n,0.6903215341483336
UNSW,29,random,topn,1.1055158581764064
UNSW,29,random,random_n,1.0914602285070174
UNSW,30,random,topn,0.9916242228177939
UNSW,30,random,random_n,0.8698176008361056
UNSW,31,random,topn,0.8159710998717276
UNSW,31,random,random_n,0.9253062039174745
UNSW,32,random,topn,1.0235248970394724
UNSW,32,random,random_n,0.6676997706822223
UNSW,33,random,topn,1.1856577255451037
UNSW,33,random,random_n,1.2118363229493558
UNSW,34,random,topn,1.3137411004305848
UNSW,34,random,random_n,0.7732660810548985
UNSW,35,random,topn,1.2691909816038622
UNSW,35,random,random_n,0.5028735584470292
UNSW,36,random,topn,1.2255529996735095
UNSW,36,random,random_n,1.4684270965278312
UNSW,37,random,topn,0.7102935903266409
UNSW,37,random,random_n,0.8313709119080923
UNSW,38,random,topn,1.0132831365251915
UNSW,38,random,random_n,0.9348566081590297
UNSW,39,random,topn,1.3000118691431801
UNSW,39,random,random_n,1.2428525499193102
UNSW,40,random,topn,0.6016334786676523
UNSW,40,random,random_n,1.236196182660466
UNSW,41,random,topn,0.7895102027640287
UNSW,41,random,random_n,0.5497916845052594
UNSW,42,random,topn,0.9682062876351575
UNSW,42,random,random_n,0.6993223162444543
UNSW,43,random,topn,1.1974225224035437
UNSW,43,random,random_n,1.2286342186404278
UNSW,44,random,topn,0.4937201196840772
UNSW,44,random,random_n,0.9502569204416805
UNSW,45,random,topn,1.2748531547739748
UNSW,45,random,random_n,0.46787913434846545
UNSW,46,random,topn,0.5066155696924327
UNSW,46,random,random_n,1.318424997651989
UNSW,47,random,topn,1.1937664151084748
